Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,55/42,30/23,18/15,5/2,-,2/2
2024,8/5,8/5,-,-,-,-
2023,13/7,10/4,1/1,-,-,2/2
2022,7/8,4/4,0/3,3/1,-,-
2021,26/21,8/10,16/10,2/1,-,-
2020,1/1,-,1/1,-,-,-
