Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
10.07.,Farjat T.,2,,,,,,[],"['3', '1']","['1', '0', '3', '0', '5', '0']",[],[],1.37
10.07.,Lehmann N.,1,,,,,,"['4', '3']","['4', '5']",[],[],[],2.89
09.07.,Lehmann N.,2,,,,,,"['1', '2', '4', '5', '6', '5']","['1', '0', '3', '0', '4', '1']",[],[],[],1.58
09.07.,Giamichelle S.,0,,,,,,"['2', '0', '3', '1']","['1', '3']",[],[],[],2.26
02.07.,De La Fuente S.,2,,,,,,"['2', '0', '3', '1', '6', '2']","['2', '0', '4', '0', '6', '0']",[],[],[],1.17
02.07.,Lehmann N.,0,,,,,,"['1', '2']",[],[],[],[],4.57
02.04.,Falabella L. A.,2,,,,,,"['3', '3', '4', '4', '7', '5']","['2', '2', '4', '2', '6', '4']",[],[],[],1.36
02.04.,Lehmann N.,0,,,,,,"['1', '0', '4', '3']","['2', '1', '3', '4']",[],[],[],2.94
20.03.,Otegui J. B.,2,,,,,,"['2', '0', '4', '0', '6', '0']","['2', '0']",[],[],[],1.32
20.03.,Lehmann N.,0,,,,,,[],[],[],[],[],3.14
14.02.,Rodriguez Taverna S.,2,,,,,,"['2', '1', '5', '2']","['2', '1', '5', '2', '6', '3']",[],[],[],1.05
14.02.,Lehmann N.,0,,,,,,[],"['3', '5']",[],[],[],7.50
13.02.,Lehmann N.,2,,,,,,"['1', '0', '2', '1', '4', '1', '6', '1']","['1', '1', '3', '1', '6', '2']",[],[],[],2.42
13.02.,Hess S.,0,,,,,,"['1', '1']","['1', '0']",[],[],[],1.51
27.11.2024,Carou I.,2,,,,,,"['2', '2', '5', '5', '6', '6']","['1', '0', '5', '4']",[],[],[],-
27.11.2024,Lehmann N.,0,,,,,,"['1', '0', '5', '4', '6', '5']","['1', '1']",[],[],[],-
14.11.2024,Erhard M.,2,,,,,,"['1', '0', '5', '2']","['1', '0', '3', '2', '5', '2']",[],[],[],1.01
14.11.2024,Lehmann N.,0,,,,,,[],"['1', '1']",[],[],[],11.20
13.11.2024,Lehmann N.,2,,,,,,"['2', '0', '5', '3']","['1', '0', '3', '0', '6', '1']",[],[],[],1.30
13.11.2024,Rodrigues L.,0,,,,,,"['1', '2']",[],[],[],[],3.30
24.09.2024,Aguilar Cardozo J.,2,,,,,,"['2', '1', '4', '1']","['1', '0', '3', '0', '5', '0']",[],[],[],1.09
24.09.2024,Lehmann N.,0,,,,,,[],[],[],[],[],6.28
31.07.2024,Gabashvili T.,2,,,,,,"['3', '1']","['3', '2']",[],[],[],-
31.07.2024,Lehmann N.,0,,,,,,[],[],[],[],[],-
23.07.2024,Ouakaa A.,2,,,,,,"['1', '0', '3', '0', '6', '1']","['1', '1']",[],[],[],1.43
23.07.2024,Lehmann N.,1,,,,,,[],"['1', '0', '3', '2']",[],[],[],2.68
21.04.2024,Gimenez I.,2,,,,,,0,6,54%,57% (28/49),49% (20/41),55% (6/11),44% (23/52),51% (21/41),50% (6/12),53% (48/90),47% (44/93),50% (92/183),7,0,62% (8/13),43% (6/14),52% (14/27),"['2', '1', '4', '1', '5', '2']",[],"['2', '2', '4', '4', '7', '5']",[],[],1.49
