Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,268/191,142/73,76/72,44/38,4/7,2/1
2024,24/23,15/9,8/11,0/1,1/2,-
2023,37/32,7/6,23/18,3/5,3/3,1/0
2022,31/34,12/14,7/11,12/9,-,-
2021,27/31,7/10,11/10,9/9,0/2,-
2020,16/16,4/4,10/8,1/3,-,1/1
2019,70/25,46/10,10/6,14/9,-,-
2018,28/13,22/10,1/1,5/2,-,-
2017,35/15,29/10,6/5,-,-,-
2016,0/2,-,0/2,-,-,-
