Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,139/101,57/46,73/50,1/1,0/1,8/3
2024,23/23,15/12,8/10,-,0/1,-
2023,41/27,19/13,15/11,-,-,7/3
2022,1/1,0/1,-,-,-,1/0
2021,23/5,-,22/4,1/1,-,-
2020,15/12,4/4,11/8,-,-,-
2019,19/16,19/14,0/2,-,-,-
2018,5/9,0/2,5/7,-,-,-
2017,9/5,-,9/5,-,-,-
2016,3/3,-,3/3,-,-,-
