Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,36/50,2/4,32/43,-,-,2/3
2024,8/13,2/4,6/8,-,-,0/1
2023,19/17,-,17/16,-,-,2/1
2022,4/11,-,4/10,-,-,0/1
2018,0/2,-,0/2,-,-,-
2017,2/4,-,2/4,-,-,-
2016,3/3,-,3/3,-,-,-
