Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,132/95,38/20,91/74,3/1,-,-
2024,21/21,0/1,21/20,-,-,-
2023,26/20,6/5,20/15,-,-,-
2020,2/4,2/4,-,-,-,-
2019,42/26,17/7,25/19,-,-,-
2018,28/15,13/3,15/12,-,-,-
2017,10/7,-,10/7,-,-,-
2016,3/2,-,0/1,3/1,-,-
