Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,47/53,33/37,12/12,2/4,-,-
2024,3/6,3/3,0/2,0/1,-,-
2023,19/16,13/11,4/3,2/2,-,-
2022,11/16,11/12,0/3,0/1,-,-
2021,8/12,6/10,2/2,-,-,-
2020,0/1,0/1,-,-,-,-
2019,6/2,-,6/2,-,-,-
