Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,137/136,116/108,13/18,1/2,-,7/8
2024,39/17,39/17,-,-,-,-
2023,32/33,23/21,2/3,0/1,-,7/8
2022,24/24,24/24,-,-,-,-
2021,11/13,11/13,-,-,-,-
2020,12/11,12/11,-,-,-,-
2019,9/10,3/4,6/6,-,-,-
2018,6/12,1/6,4/5,1/1,-,-
2017,4/14,3/10,1/4,-,-,-
2016,0/2,0/2,-,-,-,-
