Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
12.09.2024,Oliveira G.,2,,,,,,"['1', '0', '3', '0']","['6', '5']",[],[],[],1.16
12.09.2024,Ito T.,0,,,,,,"['1', '3']",[],[],[],[],4.71
11.09.2024,Ito T.,2,,,,,,"['2', '0', '6', '2']","['4', '2', '6', '2']",[],[],[],1.02
11.09.2024,Adachi T.,0,,,,,,[],[],[],[],[],11.10
04.09.2024,Altamirano C.,2,,,,,,"['1', '2']","['4', '3']","['1', '0', '3', '0', '5', '0']",[],[],1.55
04.09.2024,Ito T.,1,,,,,,"['2', '0', '6', '4']",[],[],[],[],2.34
05.05.2024,Dhamne M.,2,,,,,,1,2,75%,69% (25/36),50% (6/12),50% (1/2),42% (8/19),61% (20/33),45% (5/11),65% (31/48),54% (28/52),59% (59/100),7,0,88% (7/8),63% (5/8),75% (12/16),"['1', '0', '4', '3', '6', '3']","['2', '0', '5', '1']",[],[],[],1.51
05.05.2024,Ito T.,0,,,,,,0,2,37%,58% (11/19),39% (13/33),55% (6/11),31% (11/36),50% (6/12),50% (1/2),46% (24/52),35% (17/48),41% (41/100),3,0,38% (3/8),13% (1/8),25% (4/16),"['3', '3']",[],[],[],[],2.50
29.04.2024,Cecchinato M.,2,,,,,,3,2,64%,84% (21/25),64% (9/14),100% (1/1),55% (12/22),61% (11/18),56% (5/9),77% (30/39),57% (23/40),67% (53/79),8,0,100% (7/7),71% (5/7),86% (12/14),"['2', '0', '4', '0', '6', '0']","['4', '2', '6', '2']",[],[],[],1.07
29.04.2024,Ito T.,0,,,,,,0,2,55%,45% (10/22),39% (7/18),44% (4/9),16% (4/25),36% (5/14),0% (0/1),43% (17/40),23% (9/39),33% (26/79),2,1,29% (2/7),0% (0/7),14% (2/14),[],[],[],[],[],7.45
28.11.2023,Moriya H.,2,,,,,,3,2,61%,60% (21/35),45% (10/22),43% (3/7),59% (26/44),71% (12/17),58% (7/12),55% (31/56),62% (38/61),59% (69/117),56% (5/9),88% (7/8),71% (12/17),"['2', '0', '3', '1', '4', '2', '5', '3']","['2', '1', '4', '1', '5', '2']",[],[],[],1.44
28.11.2023,Ito T.,0,,,,,,0,2,72%,43% (19/44),29% (5/17),42% (5/12),40% (14/35),55% (12/22),57% (4/7),38% (23/61),45% (25/56),41% (48/117),13% (1/8),44% (4/9),29% (5/17),"['1', '2', '2', '3', '3', '4']","['2', '4']",[],[],[],2.67
27.11.2023,Ito T.,2,,,,,,1,3,71%,75% (39/52),43% (9/21),78% (7/9),34% (13/38),53% (20/38),50% (4/8),66% (48/73),43% (33/76),54% (81/149),80% (8/10),44% (4/9),63% (12/19),"['3', '2', '5', '4']","['2', '0', '5', '1']",[],[],[],1.41
27.11.2023,Ho R.,0,,,,,,7,4,50%,66% (25/38),47% (18/38),50% (4/8),25% (13/52),57% (12/21),22% (2/9),57% (43/76),34% (25/73),46% (68/149),56% (5/9),20% (2/10),37% (7/19),"['3', '3', '5', '5']",[],[],[],[],2.78
26.11.2023,Ito T.,2,,,,,,5,0,57%,88% (30/34),54% (14/26),100% (2/2),39% (18/46),42% (8/19),25% (2/8),73% (44/60),40% (26/65),56% (70/125),100% (10/10),22% (2/9),63% (12/19),"['5', '3']","['5', '4']",[],[],[],2.03
26.11.2023,Shiraishi H.,0,,,,,,2,0,71%,61% (28/46),58% (11/19),75% (6/8),12% (4/34),46% (12/26),0% (0/2),60% (39/65),27% (16/60),44% (55/125),78% (7/9),0% (0/10),37% (7/19),[],[],[],[],[],1.72
15.11.2023,Shimizu Y.,2,,,,,,8,0,67%,80% (32/40),65% (13/20),0% (0/2),48% (24/50),40% (12/30),33% (3/9),75% (45/60),45% (36/80),58% (81/140),82% (9/11),30% (3/10),57% (12/21),[],"['1', '1', '2', '2', '5', '3']",[],[],[],1.21
15.11.2023,Ito T.,0,,,,,,4,1,63%,52% (26/50),60% (18/30),67% (6/9),23% (9/40),35% (7/20),100% (2/2),55% (44/80),25% (15/60),42% (59/140),70% (7/10),18% (2/11),43% (9/21),[],"['1', '0', '2', '1']",[],[],[],4.21
06.11.2023,Li Z.,2,,,,,,7,0,64%,73% (38/52),48% (14/29),67% (6/9),41% (21/51),41% (12/29),45% (5/11),64% (52/81),41% (33/80),53% (85/161),79% (11/14),36% (5/14),57% (16/28),[],"['4', '2', '6', '4']","['2', '0', '4', '0', '6', '2']",[],[],1.40
06.11.2023,Ito T.,1,,,,,,5,5,64%,59% (30/51),59% (17/29),55% (6/11),27% (14/52),52% (15/29),33% (3/9),59% (47/80),36% (29/81),47% (76/161),64% (9/14),21% (3/14),43% (12/28),"['4', '3']","['4', '5']","['1', '4']",[],[],2.82
05.11.2023,Ito T.,2,,,,,,5,1,58%,76% (29/38),63% (17/27),67% (2/3),30% (12/40),55% (12/22),33% (2/6),71% (46/65),39% (24/62),55% (70/127),91% (10/11),20% (2/10),57% (12/21),[],"['2', '0', '4', '2']",[],[],[],1.87
05.11.2023,Shin S.,0,,,,,,7,3,65%,70% (28/40),45% (10/22),67% (4/6),24% (9/38),37% (10/27),33% (1/3),61% (38/62),29% (19/65),45% (57/127),80% (8/10),9% (1/11),43% (9/21),[],"['1', '2']",[],[],[],1.86
14.08.2023,Pannu K.,2,,,,,,12,2,60%,76% (45/59),46% (18/39),71% (5/7),34% (19/56),55% (21/38),57% (4/7),64% (63/98),43% (40/94),54% (103/192),87% (13/15),29% (4/14),59% (17/29),"['5', '3', '7', '5']",[],"['2', '0', '5', '1']",[],[],1.91
14.08.2023,Ito T.,1,,,,,,9,6,60%,66% (37/56),45% (17/38),43% (3/7),24% (14/59),54% (21/39),29% (2/7),57% (54/94),36% (35/98),46% (89/192),71% (10/14),13% (2/15),41% (12/29),"['4', '5']","['4', '3']",[],[],[],1.82
13.08.2023,Ito T.,2,,,,,,4,5,64%,72% (31/43),42% (10/24),25% (1/4),37% (16/43),63% (26/41),42% (5/12),61% (41/67),50% (42/84),55% (83/151),73% (8/11),45% (5/11),59% (13/22),[],[],[],[],[],1.09
13.08.2023,Rice K.,0,,,,,,4,1,51%,63% (27/43),37% (15/41),58% (7/12),28% (12/43),58% (14/24),75% (3/4),50% (42/84),39% (26/67),45% (68/151),55% (6/11),27% (3/11),41% (9/22),[],[],[],[],[],6.82
06.08.2023,Van Sambeek F.,2,,,,,,7,2,58%,79% (48/61),38% (17/45),67% (6/9),22% (12/55),52% (16/31),40% (2/5),61% (65/106),33% (28/86),48% (93/192),79% (11/14),14% (2/14),46% (13/28),"['5', '5']",[],"['3', '1']",[],[],2.96
