Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds

ATP - SINGLES :  US Open (USA) - Qualification,hard,header
21.08. 03:40,Gigante M.,0,6^7,4,,,,2,5,63%,67% (30/45),48% (13/27),0% (0/3),28% (13/46),43% (12/28),33% (2/6),14,30,43% (6/14),5,60% (44/73),34% (25/74),47% (69/147),3,73% (8/11),18% (2/11),45% (10/22),"['3', '3', '8']","['1', '5']",[],[],[],2.13
21.08. 03:40,Galan D. E.,2,7^9,6,,,,3,2,62%,72% (33/46),57% (16/28),67% (4/6),33% (15/45),52% (14/27),100% (3/3),20,28,73% (8/11),8,66% (49/74),40% (29/73),53% (78/147),3,82% (9/11),27% (3/11),55% (12/22),"['4', '1', '5']",['1'],[],[],[],1.70
CHALLENGER MEN - SINGLES :  Cary (USA),hard,header
13.08. 02:10,Gigante M.,1,5,6,4,,,6,2,62%,66% (37/56),65% (22/34),57% (4/7),18% (9/51),55% (35/64),27% (3/11),7,66% (59/90),38% (44/115),50% (103/205),3,80% (12/15),20% (3/15),50% (15/30),['6'],[],"['3', '4']",[],[],1.30
13.08. 02:10,Safiullin R.,2,7,2,6,,,11,7,44%,82% (42/51),45% (29/64),73% (8/11),34% (19/56),35% (12/34),43% (3/7),5,62% (71/115),34% (31/90),50% (102/205),3,80% (12/15),20% (3/15),50% (15/30),[],"['2', '6']",['3'],[],[],3.40
CHALLENGER MEN - SINGLES :  Cary (USA) - Qualification,hard,header
11.08. 22:00,Gigante M.,2,6,6,,,,7,7,52%,83% (25/30),57% (16/28),67% (2/3),27% (11/41),63% (25/40),50% (3/6),7,71% (41/58),44% (36/81),55% (77/139),3,90% (9/10),30% (3/10),60% (12/20),[],['4'],[],[],[],2.12
11.08. 22:00,Schoolkate T.,0,4,4,,,,8,5,51%,73% (30/41),38% (15/40),50% (3/6),20% (6/30),43% (12/28),33% (1/3),5,56% (45/81),29% (17/58),45% (62/139),2,70% (7/10),10% (1/10),40% (8/20),['2'],"['1', '5']",[],[],[],1.69
11.08. 00:10,Gigante M.,2,6,0,6,,,4,1,59%,61% (22/36),56% (14/25),0% (0/3),38% (14/37),54% (14/26),44% (4/9),5,59% (36/61),44% (28/63),52% (64/124),5,73% (8/11),40% (4/10),57% (12/21),[],"['2', '4', '6']",[],[],[],1.02
11.08. 00:10,Zapp L.,1,1,6,2,,,2,5,59%,62% (23/37),46% (12/26),56% (5/9),39% (14/36),44% (11/25),100% (3/3),9,56% (35/63),41% (25/61),48% (60/124),6,60% (6/10),27% (3/11),43% (9/21),"['3', '5']",[],"['1', '4']",[],[],12.10
CHALLENGER MEN - SINGLES :  San Marino (San Marino),clay,header
03.08. 00:10,Gigante M.,0,5,2,,,,0,2,53%,51% (18/35),58% (18/31),50% (5/10),21% (7/34),52% (12/23),100% (2/2),5,55% (36/66),33% (19/57),45% (55/123),2,50% (5/10),20% (2/10),35% (7/20),"['5', '7']","['2', '3', '6']",[],[],[],1.56
03.08. 00:10,Fognini F.,2,7,6,,,,3,5,60%,79% (27/34),48% (11/23),0% (0/2),49% (17/35),42% (13/31),50% (5/10),10,67% (38/57),45% (30/66),55% (68/123),5,80% (8/10),50% (5/10),65% (13/20),['5'],['1'],[],[],[],2.35
