Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,31/17,7/7,20/9,-,-,4/1
2024,15/6,2/2,13/4,-,-,-
2023,14/7,3/2,7/4,-,-,4/1
2022,2/4,2/3,0/1,-,-,-
