Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,29/33,21/25,3/3,-,-,5/5
2024,6/9,6/9,-,-,-,-
2023,16/17,11/12,-,-,-,5/5
2022,7/6,4/3,3/3,-,-,-
2019,0/1,0/1,-,-,-,-
