Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,23/32,13/18,7/10,1/2,-,2/2
2024,16/18,11/11,2/4,1/1,-,2/2
2023,6/11,1/4,5/6,0/1,-,-
2022,1/1,1/1,-,-,-,-
2020,0/2,0/2,-,-,-,-
