Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
WTA - SINGLES :  Australian Open (Australia),hard,header
WTA - SINGLES :  Australian Open (Australia),hard,header
WTA - SINGLES :  Australian Open (Australia),hard,header
17.01. 10:40,Juvan K.,0,1,1,,,,1,5,65%,35% (9/26),43% (6/14),29% (2/7),18% (6/34),50% (3/6),0% (0/1),8,27,100% (2/2),38% (15/40),23% (9/40),30% (24/80),0,0,29% (2/7),0% (0/7),14% (2/14),[],[],[],[],[],1.61
17.01. 10:40,Zakharova A.,2,6,6,,,,0,1,85%,82% (28/34),50% (3/6),100% (1/1),65% (17/26),57% (8/14),71% (5/7),13,8,83% (5/6),78% (31/40),63% (25/40),70% (56/80),10,0,100% (7/7),71% (5/7),86% (12/14),"['2', '1', '4', '1', '6', '1']","['3', '1', '5', '1']",[],[],[],2.35
15.01. 07:10,Juvan K.,2,6,6,,,,0,0,68%,66% (25/38),72% (13/18),100% (2/2),30% (10/33),71% (17/24),44% (4/9),18,26,82% (9/11),68% (38/56),47% (27/57),58% (65/113),8,0,100% (8/8),44% (4/9),71% (12/17),"['2', '1', '4', '1', '6', '1']","['6', '4']",[],[],[],3.20
15.01. 07:10,Potapova A.,0,1,4,,,,0,6,58%,70% (23/33),29% (7/24),56% (5/9),34% (13/38),28% (5/18),0% (0/2),10,34,40% (4/10),53% (30/57),32% (18/56),42% (48/113),2,0,56% (5/9),0% (0/8),29% (5/17),[],[],[],[],[],1.36
WTA - SINGLES :  Billie Jean King Cup - World Group (World) - Play Offs,-,header
11.11.2023,Juvan K.,0,6^6,3,,,,0,3,49%,61% (20/33),54% (19/35),63% (5/8),35% (19/55),46% (16/35),25% (2/8),11,53,0% (0/2),57% (39/68),38% (35/91),50% (79/159),70% (7/10),18% (2/11),43% (9/21),"['4', '4']","['2', '1']",[],[],[],0
11.11.2023,Trevisan M.,2,7^8,6,,,,1,5,61%,67% (37/55),54% (19/35),75% (6/8),39% (13/33),46% (16/35),38% (3/8),29,57,0% (0/2),62% (56/91),43% (29/68),55% (88/159),82% (9/11),30% (3/10),57% (12/21),"['2', '1']","['2', '2', '5', '3']",[],[],[],0
WTA - SINGLES :  Billie Jean King Cup - World Group (World),-,header
10.11.2023,Juvan K.,2,6,6,,,,4,0,59%,81% (22/27),58% (11/19),100% (3/3),75% (15/20),45% (5/11),83% (5/6),12,18,50% (1/2),72% (33/46),65% (20/31),69% (53/77),100% (7/7),83% (5/6),92% (12/13),"['3', '1', '5', '1']","['1', '0', '3', '0', '5', '0']",[],[],[],0
10.11.2023,Danilina A.,0,1,0,,,,0,2,65%,35% (7/20),36% (4/11),17% (1/6),30% (8/27),26% (5/19),0% (0/3),4,35,0% (0/8),35% (11/31),28% (13/46),31% (24/77),17% (1/6),0% (0/7),8% (1/13),[],[],[],[],[],0
07.11.2023,Juvan K.,2,6,6,,,,3,3,73%,73% (32/44),44% (7/16),83% (5/6),42% (14/33),58% (11/19),100% (4/4),10,22,82% (9/11),65% (39/60),48% (25/52),57% (64/112),89% (8/9),50% (4/8),71% (12/17),"['2', '0', '6', '4']","['3', '1', '5', '1']",[],[],[],0
07.11.2023,Tomljanovic A.,0,4,1,,,,1,5,63%,58% (19/33),42% (8/19),0% (0/4),27% (12/44),56% (9/16),17% (1/6),4,30,33% (3/9),52% (27/52),35% (21/60),43% (48/112),50% (4/8),11% (1/9),29% (5/17),"['1', '2']",[],[],[],[],0
WTA - SINGLES :  Nanchang (China),hard,header
17.10.2023,Juvan K.,0,2,2,,,,1,4,55%,42% (11/26),43% (9/21),60% (6/10),36% (9/25),62% (8/13),50% (2/4),43% (20/47),45% (17/38),44% (37/85),33% (2/6),40% (2/5),36% (4/11),"['1', '3']","['1', '1']",[],[],[],1.03
17.10.2023,Eikeri U.,1,6,1,,,,0,3,66%,64% (16/25),38% (5/13),50% (2/4),58% (15/26),57% (12/21),40% (4/10),55% (21/38),57% (27/47),56% (48/85),60% (3/5),67% (4/6),64% (7/11),"['1', '0', '3', '0', '4', '1']","['1', '0']",[],[],[],12.90
WTA - SINGLES :  Seoul (South Korea),hard,header
11.10.2023,Juvan K.,0,4,1,,,,1,2,66%,54% (21/39),55% (11/20),63% (5/8),13% (3/24),43% (6/14),0% (0/0),54% (32/59),24% (9/38),42% (41/97),63% (5/8),0% (0/7),33% (5/15),[],[],[],[],[],1.78
11.10.2023,Yuan Y.,1,6,4,,,,1,3,63%,88% (21/24),57% (8/14),0% (0/0),46% (18/39),45% (9/20),38% (3/8),76% (29/38),46% (27/59),58% (56/97),100% (7/7),38% (3/8),67% (10/15),"['5', '4']","['2', '1', '4', '1']",[],[],[],2.04
09.10.2023,Juvan K.,2,6,6,,,,1,1,57%,65% (20/31),43% (10/23),20% (1/5),38% (12/32),65% (22/34),55% (6/11),56% (30/54),52% (34/66),53% (64/120),60% (6/10),60% (6/10),60% (12/20),"['4', '4', '6', '4']","['1', '1', '2', '2', '4', '2', '6', '4']",[],[],[],2.53
09.10.2023,Boulter K.,0,4,4,,,,1,11,48%,63% (20/32),35% (12/34),45% (5/11),35% (11/31),57% (13/23),80% (4/5),48% (32/66),44% (24/54),47% (56/120),40% (4/10),40% (4/10),40% (8/20),"['4', '3']","['1', '0', '2', '1', '3', '4']",[],[],[],1.43
CHALLENGER WOMEN - SINGLES :  Parma (Italy),clay,header
21.09.2023,Juvan K.,1,1,7^7,4,,,2,4,61%,46% (32/69),42% (19/45),41% (7/17),39% (26/67),67% (22/33),43% (6/14),45% (51/114),48% (48/100),46% (99/214),33% (5/15),43% (6/14),38% (11/29),[],"['1', '0', '3', '2', '4', '5']","['2', '2', '3', '3', '4', '4']",[],[],1.79
21.09.2023,Schmiedlova A. K.,2,6,6^4,6,,,0,7,67%,61% (41/67),33% (11/33),57% (8/14),54% (37/69),58% (26/45),59% (10/17),52% (52/100),55% (63/114),54% (115/214),57% (8/14),67% (10/15),62% (18/29),"['1', '0', '4', '1', '6', '1']","['2', '2', '3', '3', '5', '3']","['2', '1', '3', '2', '4', '3', '5', '4']",[],[],2.05
20.09.2023,Juvan K.,2,3,6,6,,,2,3,62%,60% (26/43),62% (16/26),20% (1/5),34% (16/47),59% (19/32),67% (6/9),61% (42/69),44% (35/79),52% (77/148),69% (9/13),46% (6/13),58% (15/26),"['1', '4']","['3', '3', '4', '4', '6', '4']","['3', '1', '5', '1']",[],[],1.32
20.09.2023,Paquet C.,1,6,4,1,,,5,5,59%,66% (31/47),41% (13/32),33% (3/9),40% (17/43),38% (10/26),80% (4/5),56% (44/79),39% (27/69),48% (71/148),54% (7/13),31% (4/13),42% (11/26),"['2', '0', '4', '0']","['2', '1', '4', '3']",[],[],[],3.37
19.09.2023,Juvan K.,2,6,6,,,,1,2,73%,59% (37/63),48% (11/23),75% (9/12),44% (12/27),61% (20/33),63% (5/8),56% (48/86),53% (32/60),55% (80/146),70% (7/10),50% (5/10),60% (12/20),"['4', '2', '6', '4']","['2', '2', '4', '2', '6', '4']",[],[],[],1.44
19.09.2023,Noha Akugue N.,0,4,4,,,,1,7,45%,56% (15/27),39% (13/33),38% (3/8),41% (26/63),52% (12/23),25% (3/12),47% (28/60),44% (38/86),45% (66/146),50% (5/10),30% (3/10),40% (8/20),"['4', '5']","['2', '1', '3', '4']",[],[],[],2.78
