Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
CHALLENGER MEN - SINGLES :  Savannah (USA),clay,header
27.04. 21:45,Draxl L.,1,6,2,6^3,,,3,1,70%,54% (39/72),58% (18/31),38% (3/8),39% (25/64),44% (16/36),36% (5/14),55% (57/103),41% (41/100),48% (98/203),3,2,64% (9/14),36% (5/14),50% (14/28),[],[],[],[],[],1.45
27.04. 21:45,Mejia N.,2,2,6,7^7,,,4,2,64%,61% (39/64),56% (20/36),64% (9/14),46% (33/72),42% (13/31),63% (5/8),59% (59/100),45% (46/103),52% (105/203),7,0,64% (9/14),36% (5/14),50% (14/28),[],[],[],[],[],2.63
26.04. 23:30,Draxl L.,2,7,6,,,,2,8,71%,66% (42/64),35% (9/26),79% (11/14),48% (25/52),46% (6/13),45% (5/11),57% (51/90),48% (31/65),53% (82/155),6,0,73% (8/11),45% (5/11),59% (13/22),[],[],[],[],[],1.46
26.04. 23:30,Olivieri G. A.,0,5,4,,,,0,0,80%,52% (27/52),54% (7/13),55% (6/11),34% (22/64),65% (17/26),21% (3/14),52% (34/65),43% (39/90),47% (73/155),4,2,55% (6/11),27% (3/11),41% (9/22),[],[],[],[],[],2.59
25.04. 23:55,Draxl L.,2,6,6^7,6,,,10,8,65%,76% (47/62),41% (14/34),75% (6/8),34% (25/73),68% (25/37),60% (6/10),64% (61/96),45% (50/110),54% (111/206),4,0,86% (12/14),40% (6/15),62% (18/29),[],[],[],[],[],1.52
25.04. 23:55,Crawford O.,1,3,7^9,2,,,2,6,66%,66% (48/73),32% (12/37),40% (4/10),24% (15/62),59% (20/34),25% (2/8),55% (60/110),36% (35/96),46% (95/206),6,1,60% (9/15),14% (2/14),38% (11/29),[],[],[],[],[],2.54
24.04. 23:00,Draxl L.,2,7,7,,,,4,4,68%,72% (42/58),48% (13/27),82% (9/11),36% (20/55),56% (10/18),50% (4/8),65% (55/85),41% (30/73),54% (85/158),8,0,83% (10/12),33% (4/12),58% (14/24),[],[],[],[],[],1.39
24.04. 23:00,Maloney P.,0,5,5,,,,5,1,75%,64% (35/55),44% (8/18),50% (4/8),28% (16/58),52% (14/27),18% (2/11),59% (43/73),35% (30/85),46% (73/158),2,3,67% (8/12),17% (2/12),42% (10/24),[],[],[],[],[],2.85
22.04. 21:20,Draxl L.,2,7,6,,,,1,3,69%,83% (29/35),50% (8/16),100% (1/1),47% (15/32),48% (11/23),80% (4/5),73% (37/51),47% (26/55),59% (63/106),7,0,100% (9/9),40% (4/10),68% (13/19),[],[],[],[],[],1.39
22.04. 21:20,Johns G.,0,5,1,,,,3,3,58%,53% (17/32),52% (12/23),20% (1/5),17% (6/35),50% (8/16),0% (0/1),53% (29/55),27% (14/51),41% (43/106),3,1,60% (6/10),0% (0/9),32% (6/19),[],[],[],[],[],2.85
CHALLENGER MEN - SINGLES :  Tallahassee (USA),clay,header
17.04. 20:40,Draxl L.,0,3,0,,,,1,4,65%,62% (28/45),21% (5/24),58% (7/12),37% (13/35),17% (2/12),0% (0/3),48% (32/67),32% (15/47),41% (47/114),4,1,38% (3/8),0% (0/7),20% (3/15),[],[],[],[],[],1.54
17.04. 20:40,Collarini A.,2,6,6,,,,0,0,74%,63% (22/35),83% (10/12),100% (3/3),38% (17/45),79% (19/24),42% (5/12),68% (32/47),52% (35/67),59% (67/114),6,0,100% (7/7),63% (5/8),80% (12/15),[],[],[],[],[],2.38
15.04. 23:15,Draxl L.,2,6,5,6,,,10,5,72%,73% (46/63),24% (6/25),50% (4/8),43% (22/51),55% (29/53),50% (7/14),59% (52/88),49% (51/104),54% (103/192),6,0,71% (10/14),47% (7/15),59% (17/29),[],[],[],[],[],1.72
15.04. 23:15,Montes-De La Torre I.,1,4,7,1,,,0,6,49%,57% (29/51),45% (24/53),50% (7/14),27% (17/63),76% (19/25),50% (4/8),51% (53/104),41% (36/88),46% (89/192),4,1,53% (8/15),29% (4/14),41% (12/29),[],[],[],[],[],2.03
CHALLENGER MEN - SINGLES :  Sarasota (USA),clay,header
13.04. 22:40,Draxl L.,0,2,6^2,,,,0,4,75%,59% (33/56),37% (7/19),67% (8/12),20% (6/30),48% (12/25),100% (2/2),53% (40/75),33% (18/55),45% (58/130),2,0,60% (6/10),20% (2/10),40% (8/20),[],[],[],[],[],3.20
13.04. 22:40,Nava E.,2,6,7^7,,,,4,3,55%,80% (24/30),52% (13/25),0% (0/2),41% (23/56),63% (12/19),33% (4/12),67% (37/55),47% (35/75),55% (72/130),8,0,80% (8/10),40% (4/10),60% (12/20),[],[],[],[],[],1.32
12.04. 20:40,Draxl L.,2,3,6,6,,,0,2,70%,69% (37/54),30% (7/23),60% (6/10),50% (24/48),52% (16/31),58% (7/12),57% (44/77),51% (40/79),54% (84/156),7,0,67% (8/12),54% (7/13),60% (15/25),[],[],[],[],[],1.67
12.04. 20:40,Gomez F. A.,1,6,4,0,,,6,5,61%,50% (24/48),48% (15/31),42% (5/12),31% (17/54),70% (16/23),40% (4/10),49% (39/79),43% (33/77),46% (72/156),3,0,46% (6/13),33% (4/12),40% (10/25),[],[],[],[],[],2.12
11.04. 23:20,Draxl L.,2,7,7^7,,,,2,7,60%,75% (36/48),50% (16/32),71% (5/7),32% (15/47),52% (22/42),50% (3/6),65% (52/80),42% (37/89),53% (89/169),6,0,83% (10/12),25% (3/12),54% (13/24),[],[],[],[],[],1.53
11.04. 23:20,Andrade A.,0,5,6^4,,,,4,3,53%,68% (32/47),48% (20/42),50% (3/6),25% (12/48),50% (16/32),29% (2/7),58% (52/89),35% (28/80),47% (80/169),4,1,75% (9/12),17% (2/12),46% (11/24),[],[],[],[],[],2.40
10.04. 19:40,Draxl L.,2,4,6,6,,,6,6,58%,73% (32/44),53% (17/32),73% (8/11),36% (16/45),69% (20/29),55% (6/11),64% (49/76),49% (36/74),57% (85/150),8,0,77% (10/13),46% (6/13),62% (16/26),[],[],[],[],[],1.19
10.04. 19:40,Maloney P.,1,6,4,0,,,8,9,61%,64% (29/45),31% (9/29),45% (5/11),27% (12/44),47% (15/32),27% (3/11),51% (38/74),36% (27/76),43% (65/150),2,0,54% (7/13),23% (3/13),38% (10/26),[],[],[],[],[],4.37
09.04. 00:50,Draxl L.,2,7,6,,,,2,3,75%,56% (28/50),59% (10/17),55% (6/11),43% (26/60),76% (22/29),37% (7/19),57% (38/67),54% (48/89),55% (86/156),6,0,55% (6/11),64% (7/11),59% (13/22),[],[],[],[],[],1.57
09.04. 00:50,Bueno G.,0,5,4,,,,0,4,67%,57% (34/60),24% (7/29),63% (12/19),44% (22/50),41% (7/17),45% (5/11),46% (41/89),43% (29/67),45% (70/156),4,3,36% (4/11),45% (5/11),41% (9/22),[],[],[],[],[],2.31
ATP - SINGLES :  Houston (USA) - Qualification,clay,header
31.03. 00:55,Draxl L.,0,4,4,,,,2,3,79%,62% (33/53),50% (7/14),71% (5/7),20% (8/40),45% (10/22),0% (0/2),11,24,100% (7/7),60% (40/67),29% (18/62),45% (58/129),5,2,80% (8/10),0% (0/10),40% (8/20),[],[],[],[],[],2.25
31.03. 00:55,Smith C.,2,6,6,,,,8,2,65%,80% (32/40),55% (12/22),100% (2/2),38% (20/53),50% (7/14),29% (2/7),32,32,72% (13/18),71% (44/62),40% (27/67),55% (71/129),5,0,100% (10/10),20% (2/10),60% (12/20),[],[],[],[],[],1.60
30.03. 04:25,Draxl L.,2,6,6,,,,1,1,52%,91% (21/23),76% (16/21),100% (2/2),39% (11/28),53% (10/19),75% (3/4),12,11,60% (3/5),84% (37/44),45% (21/47),64% (58/91),5,0,100% (9/9),38% (3/8),71% (12/17),[],[],[],[],[],1.02
30.03. 04:25,Grant W.,0,3,2,,,,2,2,60%,61% (17/28),47% (9/19),25% (1/4),9% (2/23),24% (5/21),0% (0/2),13,0,77% (10/13),55% (26/47),16% (7/44),36% (33/91),5,0,63% (5/8),0% (0/9),29% (5/17),[],[],[],[],[],10.20
ATP - SINGLES :  Miami (USA) - Qualification,hard,header
17.03. 22:45,Draxl L.,0,5,0,,,,5,1,68%,57% (25/44),29% (6/21),50% (5/10),180 km/h,163 km/h,13% (4/31),47% (8/17),33% (1/3),13,26,36% (5/14),48% (31/65),25% (12/48),38% (43/113),2,0,44% (4/9),11% (1/9),28% (5/18),[],[],[],[],[],2.81
17.03. 22:45,O'Connell C.,2,7,6,,,,6,1,65%,87% (27/31),53% (9/17),67% (2/3),181 km/h,163 km/h,43% (19/44),71% (15/21),50% (5/10),27,24,82% (9/11),75% (36/48),52% (34/65),62% (70/113),8,0,89% (8/9),56% (5/9),72% (13/18),[],[],[],[],[],1.40
CHALLENGER MEN - SINGLES :  Thionville (France),hard,header
07.03. 17:15,Draxl L.,1,6^6,7,2,,,2,5,66%,65% (51/79),43% (17/40),64% (7/11),34% (23/67),39% (16/41),30% (3/10),57% (68/119),36% (39/108),47% (107/227),3,1,75% (12/16),19% (3/16),47% (15/32),[],[],[],[],[],1.58
07.03. 17:15,Kachmazov A.,2,7^8,5,6,,,14,2,62%,66% (44/67),61% (25/41),70% (7/10),35% (28/79),58% (23/40),36% (4/11),64% (69/108),43% (51/119),53% (120/227),7,0,81% (13/16),25% (4/16),53% (17/32),[],[],[],[],[],2.29
05.03. 17:05,Draxl L.,2,6,3,6,,,4,3,76%,77% (50/65),48% (10/21),75% (3/4),31% (15/49),47% (21/45),33% (2/6),70% (60/86),38% (36/94),53% (96/180),6,0,93% (13/14),15% (2/13),56% (15/27),[],[],[],[],[],1.68
05.03. 17:05,Zhukayev B.,1,3,6,3,,,12,4,52%,69% (34/49),53% (24/45),67% (4/6),23% (15/65),52% (11/21),25% (1/4),62% (58/94),30% (26/86),47% (84/180),4,3,85% (11/13),7% (1/14),44% (12/27),[],[],[],[],[],2.11
03.03. 21:15,Draxl L.,2,6,6^10,6,,,5,2,71%,73% (62/85),47% (16/34),75% (6/8),35% (20/57),41% (18/44),50% (4/8),66% (78/119),38% (38/101),53% (116/220),5,0,88% (14/16),25% (4/16),56% (18/32),[],[],[],[],[],2.11
03.03. 21:15,Budkov Kjaer N.,1,4,7^12,4,,,4,5,56%,65% (37/57),59% (26/44),50% (4/8),27% (23/85),53% (18/34),25% (2/8),62% (63/101),34% (41/119),47% (104/220),5,4,75% (12/16),13% (2/16),44% (14/32),[],[],[],[],[],1.68
CHALLENGER MEN - SINGLES :  Lugano (Switzerland),hard,header
28.02. 18:40,Draxl L.,0,4,4,,,,0,2,68%,65% (34/52),52% (13/25),67% (4/6),27% (15/55),53% (9/17),0% (0/4),61% (47/77),33% (24/72),48% (71/149),4,0,80% (8/10),0% (0/10),40% (8/20),[],[],[],[],[],2.05
28.02. 18:40,Collignon R.,2,6,6,,,,4,2,76%,73% (40/55),47% (8/17),100% (4/4),35% (18/52),48% (12/25),33% (2/6),67% (48/72),39% (30/77),52% (78/149),6,0,100% (10/10),20% (2/10),60% (12/20),[],[],[],[],[],1.70
27.02. 16:40,Draxl L.,2,6,7^7,,,,3,1,68%,74% (31/42),65% (13/20),50% (1/2),26% (11/42),52% (17/33),22% (2/9),71% (44/62),37% (28/75),53% (72/137),8,0,91% (10/11),18% (2/11),55% (12/22),[],[],[],[],[],2.21
27.02. 16:40,Ruusuvuori E.,0,4,6^2,,,,6,1,56%,74% (31/42),48% (16/33),78% (7/9),26% (11/42),35% (7/20),50% (1/2),63% (47/75),29% (18/62),47% (65/137),2,0,82% (9/11),9% (1/11),45% (10/22),[],[],[],[],[],1.62
CHALLENGER MEN - SINGLES :  Glasgow (United Kingdom),hard,header
21.02. 21:05,Draxl L.,1,3,6,1,,,1,0,78%,63% (37/59),41% (7/17),63% (5/8),23% (11/48),60% (15/25),50% (2/4),58% (44/76),36% (26/73),47% (70/149),3,1,73% (8/11),17% (2/12),43% (10/23),[],[],[],[],[],1.67
21.02. 21:05,Budkov Kjaer N.,2,6,1,6,,,10,0,66%,77% (37/48),40% (10/25),50% (2/4),37% (22/59),59% (10/17),38% (3/8),64% (47/73),42% (32/76),53% (79/149),7,0,83% (10/12),27% (3/11),57% (13/23),[],[],[],[],[],2.12
20.02. 22:20,Draxl L.,2,6,6,,,,5,2,76%,85% (29/34),45% (5/11),0% (0/0),38% (14/37),65% (11/17),80% (4/5),76% (34/45),46% (25/54),60% (59/99),7,0,100% (8/8),44% (4/9),71% (12/17),[],[],[],[],[],1.18
20.02. 22:20,Zapata Miralles B.,0,3,2,,,,3,1,69%,62% (23/37),35% (6/17),20% (1/5),15% (5/34),55% (6/11),0% (0/0),54% (29/54),24% (11/45),40% (40/99),3,0,56% (5/9),0% (0/8),29% (5/17),[],[],[],[],[],4.46
18.02. 20:30,Draxl L.,2,6,6,,,,11,1,74%,86% (25/29),70% (7/10),0% (0/0),30% (11/37),71% (15/21),44% (4/9),82% (32/39),45% (26/58),60% (58/97),8,0,100% (8/8),44% (4/9),71% (12/17),[],[],[],[],[],1.35
18.02. 20:30,Andreev A.,0,4,1,,,,5,1,64%,70% (26/37),29% (6/21),56% (5/9),14% (4/29),30% (3/10),0% (0/0),55% (32/58),18% (7/39),40% (39/97),2,0,56% (5/9),0% (0/8),29% (5/17),[],[],[],[],[],3.04
ATP - SINGLES :  Delray Beach (USA) - Qualification,hard,header
08.02. 22:15,Draxl L.,0,6^6,0,,,,3,6,46%,63% (15/24),43% (12/28),33% (2/6),28% (9/32),43% (9/21),50% (2/4),54% (27/50),34% (18/53),44% (45/103),1,0,50% (4/8),25% (2/8),38% (6/16),[],[],[],[],[],1.69
08.02. 22:15,Daniel T.,1,7^8,4,,,,4,4,60%,72% (23/32),57% (12/21),50% (2/4),38% (9/24),57% (16/28),67% (4/6),66% (35/53),46% (23/50),56% (58/103),9,0,75% (6/8),50% (4/8),63% (10/16),[],[],[],[],[],2.07
CHALLENGER MEN - SINGLES :  Oeiras 5 (Portugal),hard,header
26.01. 16:35,Draxl L.,0,5,1,,,,0,3,64%,56% (20/36),65% (13/20),50% (3/6),24% (9/37),36% (9/25),0% (0/0),59% (33/56),29% (18/62),43% (51/118),3,0,67% (6/9),0% (0/10),32% (6/19),[],[],[],[],[],2.37
26.01. 16:35,Blockx A.,2,7,6,,,,5,1,60%,76% (28/37),64% (16/25),0% (0/0),44% (16/36),35% (7/20),50% (3/6),71% (44/62),41% (23/56),57% (67/118),7,0,100% (10/10),33% (3/9),68% (13/19),[],[],[],[],[],1.55
25.01. 16:30,Draxl L.,2,6,4,6,,,1,6,62%,64% (34/53),45% (15/33),38% (3/8),26% (10/38),64% (29/45),70% (7/10),57% (49/86),47% (39/83),52% (88/169),8,0,64% (9/14),50% (7/14),57% (16/28),[],[],[],[],[],1.71
25.01. 16:30,Galarneau A.,1,4,6,2,,,1,6,46%,74% (28/38),36% (16/45),30% (3/10),36% (19/53),55% (18/33),63% (5/8),53% (44/83),43% (37/86),48% (81/169),2,0,50% (7/14),36% (5/14),43% (12/28),[],[],[],[],[],2.04
24.01. 16:15,Draxl L.,2,7^7,7,,,,2,8,64%,72% (41/57),31% (10/32),63% (5/8),43% (22/51),50% (12/24),50% (4/8),57% (51/89),45% (34/75),52% (85/164),8,0,75% (9/12),33% (4/12),54% (13/24),[],[],[],[],[],1.22
24.01. 16:15,Mejia N.,0,6^3,5,,,,2,2,68%,57% (29/51),50% (12/24),50% (4/8),28% (16/57),69% (22/32),38% (3/8),55% (41/75),43% (38/89),48% (79/164),2,0,67% (8/12),25% (3/12),46% (11/24),[],[],[],[],[],4.02
23.01. 18:35,Draxl L.,2,6,6,,,,3,1,65%,71% (22/31),35% (6/17),67% (4/6),62% (18/29),81% (13/16),100% (7/7),58% (28/48),69% (31/45),63% (59/93),8,0,71% (5/7),88% (7/8),80% (12/15),[],[],[],[],[],1.15
23.01. 18:35,Araujo P.,0,1,2,,,,0,1,64%,38% (11/29),19% (3/16),0% (0/7),29% (9/31),65% (11/17),33% (2/6),31% (14/45),42% (20/48),37% (34/93),2,0,13% (1/8),29% (2/7),20% (3/15),[],[],[],[],[],4.95
22.01. 16:15,Draxl L.,2,6,7,,,,1,2,66%,57% (24/42),36% (8/22),38% (3/8),48% (13/27),62% (21/34),70% (7/10),50% (32/64),56% (34/61),53% (66/125),8,0,55% (6/11),64% (7/11),59% (13/22),[],[],[],[],[],1.73
