Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,192/94,58/34,112/46,22/14,-,-
2024,24/18,15/10,9/8,-,-,-
2023,36/9,-,23/5,13/4,-,-
2022,26/16,3/1,16/10,7/5,-,-
2021,29/14,12/3,16/9,1/2,-,-
2020,57/12,18/8,39/4,-,-,-
2019,8/10,1/2,6/6,1/2,-,-
2018,8/7,5/3,3/3,0/1,-,-
2017,1/4,1/4,-,-,-,-
2016,3/4,3/3,0/1,-,-,-
