Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
03.12.2024,Beckley A.,2,,,,,,"['2', '0', '5', '3', '7', '5']","['2', '0', '4', '0', '6', '0']",[],[],[],1.09
03.12.2024,Oplustil P.,0,,,,,,"['1', '2', '4', '5']",[],[],[],[],6.23
28.11.2024,Wehnelt K.,2,,,,,,"['2', '0', '4', '0', '6', '0']","['3', '1', '5', '1']",[],[],[],1.17
28.11.2024,Oplustil P.,0,,,,,,[],[],[],[],[],4.52
27.11.2024,Oplustil P.,2,,,,,,"['2', '0']","['2', '1', '3', '2', '5', '2']",[],[],[],2.09
27.11.2024,Matthysen L.,0,,,,,,"['4', '5']","['2', '2']",[],[],[],1.68
20.11.2024,Aggarwal P.,2,,,,,,"['1', '0', '3', '2']","['3', '3', '7', '5']","['2', '0', '4', '2', '6', '2']",[],[],2.44
20.11.2024,Oplustil P.,1,,,,,,"['1', '1', '3', '3', '5', '3']","['1', '0']","['2', '3']",[],[],1.50
19.09.2024,Ivanov S.,2,,,,,,"['3', '1', '5', '1']","['4', '3']",[],[],[],1.50
19.09.2024,Oplustil P.,0,,,,,,[],[],[],[],[],2.47
12.09.2024,Van Der Meerschen M.,2,,,,,,"['1', '0', '3', '0', '5', '0']","['1', '0', '3', '2', '4', '3']",[],[],[],1.19
12.09.2024,Oplustil P.,0,,,,,,[],"['1', '1', '3', '3']",[],[],[],4.27
11.09.2024,Oplustil P.,2,,,,,,"['1', '0', '3', '0']","['3', '2', '6', '3']",[],[],[],-
11.09.2024,Shymanovich A.,0,,,,,,[],[],[],[],[],-
29.08.2024,Karol M.,2,,,,,,"['3', '1', '5', '1']","['1', '0', '4', '1', '6', '1']",[],[],[],1.17
29.08.2024,Oplustil P.,0,,,,,,[],[],[],[],[],4.61
28.08.2024,Oplustil P.,2,,,,,,"['2', '0', '4', '0', '6', '0']","['1', '1', '3', '1', '4', '4', '6', '4']",[],[],[],1.86
28.08.2024,Christiansen R. N.,0,,,,,,[],"['1', '0', '2', '3', '4', '3']",[],[],[],1.86
20.08.2024,Kobierski J.,2,,,,,,"['1', '1', '3', '1', '4', '2', '6', '4']","['6', '6']",[],[],[],1.24
20.08.2024,Oplustil P.,0,,,,,,"['1', '0', '2', '3', '3', '4']","['6', '5']",[],[],[],3.77
13.08.2024,Beckley A.,2,,,,,,[],"['1', '0', '2', '1', '4', '1', '6', '1']",[],[],[],1.25
13.08.2024,Oplustil P.,0,,,,,,[],"['1', '1']",[],[],[],3.69
19.12.2023,Pade C.,2,,,,,,[],[],[],[],[],8.15
19.12.2023,Oplustil P.,0,,,,,,[],[],[],[],[],1.05
23.11.2023,Tanuma R.,2,,,,,,[],[],[],[],[],1.34
23.11.2023,Oplustil P.,0,,,,,,[],[],[],[],[],3.04
06.09.2023,Vu Ha Minh Duc,2,,,,,,[],[],[],[],[],4.94
06.09.2023,Oplustil P.,0,,,,,,[],[],[],[],[],1.15
31.08.2023,Ichikawa T.,2,,,,,,[],[],[],[],[],1.42
31.08.2023,Oplustil P.,1,,,,,,[],[],[],[],[],2.70
30.08.2023,Oplustil P.,2,,,,,,[],[],[],[],[],2.63
30.08.2023,Leong M. W. K.,0,,,,,,[],[],[],[],[],1.44
12.07.2023,Kovapitukted P.,2,,,,,,[],[],[],[],[],1.48
12.07.2023,Oplustil P.,1,,,,,,[],[],[],[],[],2.51
06.07.2023,Shiraishi H.,2,,,,,,[],[],[],[],[],1.03
06.07.2023,Oplustil P.,1,,,,,,[],[],[],[],[],9.50
05.07.2023,Oplustil P.,2,,,,,,[],[],[],[],[],-
05.07.2023,Suksumrarn T.,0,,,,,,[],[],[],[],[],-
21.06.2023,Park S.,2,,,,,,[],[],[],[],[],1.86
21.06.2023,Oplustil P.,1,,,,,,[],[],[],[],[],1.86
17.06.2023,Kawahashi Y.,2,,,,,,[],[],[],[],[],1.18
17.06.2023,Oplustil P.,0,,,,,,[],[],[],[],[],4.42
15.06.2023,Oplustil P.,2,,,,,,[],[],[],[],[],2.12
15.06.2023,Bhatnagar S.,1,,,,,,[],[],[],[],[],1.66
14.06.2023,Oplustil P.,1,,,,,,[],[],[],[],[],4.94
14.06.2023,Sureshkumar M.,1,,,,,,[],[],[],[],[],1.15
