Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,52/57,39/38,10/16,3/3,-,-
2024,12/7,12/7,-,-,-,-
2023,2/1,2/1,-,-,-,-
2020,6/10,3/2,3/8,-,-,-
2019,21/25,11/16,7/6,3/3,-,-
2018,10/12,10/10,0/2,-,-,-
2017,1/2,1/2,-,-,-,-
