Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,94/72,1/3,84/60,9/9,-,-
2024,23/19,-,20/17,3/2,-,-
2023,37/24,-,32/19,5/5,-,-
2022,23/21,1/3,22/17,0/1,-,-
2021,6/5,-,6/5,-,-,-
2020,5/3,-,4/2,1/1,-,-
