Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
ITF WOMEN - SINGLES :  W75 Rancho Santa Fe,hard,header
05.10. 01:45,Knutson G.,0,1,2,,,,[],[],[],[],[],2.73
05.10. 01:45,Jovic I.,2,6,6,,,,"['2', '1', '4', '1', '6', '1']","['3', '1', '6', '2']",[],[],[],1.41
04.10. 01:05,Knutson G.,2,6,6,,,,"['2', '1', '5', '2', '6', '3']","['2', '0', '4', '0', '6', '0']",[],[],[],1.10
04.10. 01:05,Campana C.,0,3,0,,,,"['3', '5']",[],[],[],[],6.12
03.10. 00:05,Knutson G.,2,3,6,6,,,"['2', '1']","['5', '3']","['1', '0', '2', '1', '5', '2']",[],[],1.14
03.10. 00:05,Giavara H.,1,6,3,2,,,"['2', '2', '5', '3']",[],"['1', '1']",[],[],5.00
ITF WOMEN - SINGLES :  W75 Templeton,hard,header
27.09. 00:40,Knutson G.,0,3,4,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['3', '4']","['2', '2', '3', '3', '4', '4']",[],[],[],1.39
27.09. 00:40,Sakatsume H.,2,6,6,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['4', '2', '5', '3']","['2', '1', '3', '2', '4', '3', '5', '4']",[],[],[],2.81
26.09. 00:30,Knutson G.,2,1,7,6,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['1', '4']","['3', '3', '4', '4', '7', '5']","['3', '1', '5', '1']",[],[],1.64
26.09. 00:30,Davis L.,1,6,5,1,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['2', '0', '4', '0', '5', '1']","['2', '1', '4', '3']",[],[],[],2.15
ITF WOMEN - SINGLES :  W35 San Rafael (USA),hard,header
20.09. 23:40,Knutson G.,0,4,2,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['1', '0']","['2', '5']",[],[],[],1.59
20.09. 23:40,Anderson R.,2,6,6,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['3', '3', '6', '4']","['3', '1', '5', '1', '6', '2']",[],[],[],2.24
20.09. 00:50,Knutson G.,2,6,7,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['2', '0', '4', '0', '6', '0']","['3', '5', '5', '5', '7', '5']",[],[],[],1.10
20.09. 00:50,Herrero Linana A.,0,0,5,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],"['2', '1', '5', '2']",[],[],[],6.15
18.09. 03:10,Knutson G.,2,6,6,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['2', '1', '5', '2']","['1', '0', '3', '4', '5', '4']",[],[],[],1.14
18.09. 03:10,Defalco J.,0,2,4,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],"['1', '1', '3', '1']",[],[],[],5.19
WTA - SINGLES :  US Open (USA) - Qualification,hard,header
20.08. 20:40,Knutson G.,0,2,6^4,,,,2,6,60%,54% (30/56),49% (18/37),73% (11/15),37% (22/59),52% (11/21),22% (2/9),14,48,50% (4/8),8,52% (48/93),41% (33/80),47% (81/173),3,60% (6/10),20% (2/10),40% (8/20),[],"['2', '1', '4', '5']",[],[],[],3.44
20.08. 20:40,Lys E.,2,6,7^7,,,,1,3,74%,63% (37/59),48% (10/21),78% (7/9),46% (26/56),51% (19/37),27% (4/15),10,32,80% (4/5),6,59% (47/80),48% (45/93),53% (92/173),5,80% (8/10),40% (4/10),60% (12/20),"['4', '2', '6', '2']","['2', '2', '4', '2']",[],[],[],1.31
ITF WOMEN - SINGLES :  W100 Figueira Da Foz (Portugal),hard,header
25.07. 14:40,Knutson G.,0,6^6,4,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['4', '4']","['4', '3']",[],[],[],1.49
25.07. 14:40,Zakharova A.,2,7^8,6,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['2', '1']","['4', '4', '6', '4']",[],[],[],2.50
23.07. 17:55,Knutson G.,2,6,6,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['1', '0', '3', '0', '4', '1']","['1', '0', '4', '1', '5', '2']",[],[],[],1.59
23.07. 17:55,Ishii S.,0,4,2,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['1', '3', '2', '4']","['2', '4']",[],[],[],2.26
ITF WOMEN - SINGLES :  W75 Porto 2 (Portugal),hard,header
20.07. 19:25,Knutson G.,0,1,4,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['1', '0']","['1', '3', '3', '3']",[],[],[],1.37
20.07. 19:25,Andrianjafitrimo T.,2,6,6,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['1', '1', '3', '1', '5', '1']","['1', '0', '3', '0', '4', '3']",[],[],[],2.92
19.07. 18:05,Knutson G.,2,6,3,6,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['1', '0', '2', '1', '4', '1']","['1', '4']","['3', '1', '5', '1']",[],[],1.66
19.07. 18:05,Laskevich E.,1,4,6,1,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['1', '1', '3', '5']","['2', '0', '4', '0']",[],[],[],2.13
18.07. 18:50,Knutson G.,2,6,6,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['2', '2', '4', '2', '6', '2']","['2', '2', '4', '2', '6', '2']",[],[],[],1.42
18.07. 18:50,Ryser V.,0,2,2,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['2', '1']","['1', '0']",[],[],[],2.72
17.07. 19:20,Knutson G.,2,6,6,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['5', '3']","['1', '0', '5', '4']",[],[],[],1.58
17.07. 19:20,Hontama M.,0,3,4,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],"['4', '4']",[],[],[],2.28
ITF WOMEN - SINGLES :  W50 Corroios-Seixal (Portugal),hard,header
14.07. 15:35,Knutson G.,2,6,6,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['1', '0', '4', '1', '6', '1']","['3', '1', '4', '2']",[],[],[],2.22
14.07. 15:35,Bolkvadze M.,0,1,3,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],"['2', '3']",[],[],[],1.61
13.07. 15:40,Knutson G.,2,3,7,6,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],"['2', '0', '4', '4', '7', '5']","['6', '4']",[],[],2.24
13.07. 15:40,Martincova T.,1,6,5,4,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['3', '1']","['1', '2', '3', '2']",[],[],[],1.60
12.07. 15:40,Knutson G.,2,6,6,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['2', '1', '4', '1', '6', '1']","['2', '0', '4', '0', '6', '2']",[],[],[],2.36
12.07. 15:40,Hontama M.,0,1,2,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],"['2', '5']",[],[],[],1.54
11.07. 15:10,Knutson G.,2,2,6,6,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['2', '0']","['3', '3', '5', '3']","['2', '1', '4', '1', '6', '1']",[],[],1.26
11.07. 15:10,Robbe A.,1,6,3,1,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['1', '2', '3', '2', '5', '2']","['1', '0']",[],[],[],3.59
10.07. 15:40,Knutson G.,2,6,6,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['2', '0', '4', '0', '6', '0']","['2', '0', '4', '2', '6', '2']",[],[],[],1.01
10.07. 15:40,Bhatia R.,0,0,2,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],"['2', '3']",[],[],[],12.00
WTA - SINGLES :  Wimbledon (United Kingdom) - Qualification,grass,header
26.06. 20:40,Knutson G.,1,6,4,6^6,,,6,7,61%,72% (43/60),49% (19/39),57% (4/7),24% (13/54),51% (25/49),30% (3/10),38,36,82% (9/11),6,63% (62/99),37% (38/103),50% (100/202),5,81% (13/16),19% (3/16),50% (16/32),"['6', '4']",[],"['3', '5', '5', '5']",[],[],3.80
26.06. 20:40,Sun L.,2,4,6,7^10,,,2,4,52%,76% (41/54),49% (24/49),70% (7/10),28% (17/60),51% (20/39),43% (3/7),28,36,67% (8/12),7,63% (65/103),37% (37/99),50% (102/202),5,81% (13/16),19% (3/16),50% (16/32),[],"['3', '2']","['1', '0', '3', '0']",[],[],1.27
25.06. 16:50,Knutson G.,2,7^8,6,,,,8,2,65%,78% (32/41),45% (10/22),50% (2/4),56% (25/45),38% (9/24),50% (4/8),38,29,81% (22/27),7,67% (42/63),51% (34/67),58% (76/130),5,80% (8/10),44% (4/9),63% (12/19),"['1', '2', '3', '4']","['2', '0', '5', '1']",[],[],[],1.52
25.06. 16:50,Bara I.,0,6^6,1,,,,1,2,65%,44% (20/45),63% (15/24),50% (4/8),22% (9/41),55% (12/22),50% (2/4),9,16,58% (7/12),4,49% (33/67),33% (21/63),42% (54/130),2,56% (5/9),20% (2/10),37% (7/19),"['2', '0', '4', '2']",[],[],[],[],2.54
ITF WOMEN - SINGLES :  W75 Guimaraes (Portugal),hard,header
14.06. 19:20,Knutson G.,0,3,3,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['1', '4']","['2', '0']",[],[],[],1.70
14.06. 19:20,Sebov K.,2,6,6,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['2', '0', '4', '0']","['2', '3', '4', '3', '6', '3']",[],[],[],1.98
13.06. 15:40,Knutson G.,2,6,6,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['1', '0', '3', '0', '5', '0']","['1', '0', '3', '0', '5', '0']",[],[],[],1.28
13.06. 15:40,Sieg M.,0,0,0,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],[],[],[],[],3.43
12.06. 15:50,Knutson G.,2,6,7^7,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['3', '2', '5', '2']","['1', '0', '3', '0', '5', '4']",[],[],[],1.27
12.06. 15:50,Bhosale R.,0,2,6^5,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],"['1', '3', '4', '4', '5', '5']",[],[],[],3.51
ITF WOMEN - SINGLES :  W50 Montemor-o-Novo 2 (Portugal),hard,header
09.06. 14:35,Knutson G.,1,6,2,1,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['2', '2', '3', '3', '5', '3']",[],[],[],[],1.40
09.06. 14:35,Chong E.,2,3,6,6,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['2', '1', '3', '2']","['3', '1', '6', '2']","['2', '0', '4', '0']",[],[],2.79
08.06. 14:40,Knutson G.,2,6,6,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['2', '1', '5', '2']","['1', '0', '3', '0', '5', '0']",[],[],[],1.32
08.06. 14:40,Cabaj Awad J.,0,2,0,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],[],[],[],[],3.18
07.06. 17:00,Knutson G.,2,6,6,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['1', '0', '3', '2']","['2', '1', '5', '2']",[],[],[],1.23
07.06. 17:00,Weckerle M.,0,4,2,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['1', '1']",[],[],[],[],3.86
06.06. 16:15,Knutson G.,2,6,6,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['1', '0', '3', '0', '6', '1']","['2', '0', '4', '2']",[],[],[],1.20
06.06. 16:15,Micic E.,0,1,3,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],"['1', '2']",[],[],[],4.27
05.06. 14:40,Knutson G.,2,6,6,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['1', '0', '3', '0', '5', '0']","['3', '2']",[],[],[],1.01
05.06. 14:40,Bergen M.,0,2,4,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['1', '5']",[],[],[],[],12.20
WTA - SINGLES :  French Open (France) - Qualification,clay,header
21.05. 21:40,Knutson G.,0,2,4,,,,1,4,60%,61% (20/33),36% (8/22),17% (1/6),24% (7/29),54% (13/24),67% (2/3),14,35,46% (6/13),8,52% (28/54),38% (20/53),45% (48/107),2,44% (4/9),22% (2/9),33% (6/18),"['1', '1']","['1', '3']",[],[],[],2.82
21.05. 21:40,Kawa K.,2,6,6,,,,1,2,55%,76% (22/29),46% (11/24),33% (1/3),39% (13/33),64% (14/22),83% (5/6),9,15,63% (5/8),8,62% (33/53),48% (26/54),55% (59/107),8,78% (7/9),56% (5/9),67% (12/18),"['1', '0', '3', '2', '5', '2']","['1', '0', '3', '0']",[],[],[],1.43
ITF WOMEN - SINGLES :  W100 Oeiras (Portugal),clay,header
24.04. 22:00,Knutson G.,0,1,2,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['1', '2']","['2', '4']",[],[],[],2.72
24.04. 22:00,Jorge F.,2,6,6,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['2', '0', '3', '1', '5', '1']","['1', '0', '3', '0', '5', '2']",[],[],[],1.42
