Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,122/105,80/65,28/19,14/21,-,-
2024,23/15,19/10,-,4/5,-,-
2023,34/21,18/10,14/8,2/3,-,-
2022,22/20,11/10,8/8,3/2,-,-
2021,7/15,0/9,3/2,4/4,-,-
2020,2/6,2/4,-,0/2,-,-
2019,17/16,13/12,3/1,1/3,-,-
2018,17/9,17/8,-,0/1,-,-
2017,0/1,-,-,0/1,-,-
2016,0/2,0/2,-,-,-,-
