Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,362/260,278/191,57/37,26/30,1/2,-
2024,25/24,19/17,6/5,0/2,-,-
2023,28/34,11/21,14/7,2/4,1/2,-
2022,43/27,35/19,7/6,1/2,-,-
2021,52/28,48/23,2/1,2/4,-,-
2020,14/14,6/6,1/1,7/7,-,-
2019,35/37,22/26,3/4,10/7,-,-
2018,50/24,48/20,0/1,2/3,-,-
2017,45/29,36/25,7/3,2/1,-,-
2016,48/32,35/25,13/7,-,-,-
2015,21/10,17/8,4/2,-,-,-
2013,1/1,1/1,-,-,-,-
