Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,336/289,160/153,167/124,3/6,0/1,6/5
2024,28/25,23/20,5/4,-,-,0/1
2023,41/42,17/20,22/20,-,0/1,2/1
2022,44/29,18/18,22/8,-,-,4/3
2021,30/33,21/21,6/7,3/5,-,-
2020,38/27,15/18,23/8,0/1,-,-
2019,42/27,23/14,19/13,-,-,-
2018,45/36,22/18,23/18,-,-,-
2017,39/30,13/8,26/22,-,-,-
2016,13/21,2/6,11/15,-,-,-
2015,12/13,4/7,8/6,-,-,-
2014,4/6,2/3,2/3,-,-,-
