Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,195/140,153/97,32/30,10/13,-,-
2024,40/26,32/21,7/4,1/1,-,-
2023,28/37,20/25,8/10,0/2,-,-
2022,28/20,22/14,4/1,2/5,-,-
2021,22/13,21/11,1/2,-,-,-
2020,7/9,2/2,5/7,-,-,-
2019,21/14,17/8,2/4,2/2,-,-
2018,26/8,17/5,4/1,5/2,-,-
2017,18/10,17/8,1/1,0/1,-,-
2016,4/2,4/2,-,-,-,-
2015,1/1,1/1,-,-,-,-
