Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,1/10,1/2,0/5,0/3,-,-
2024,1/5,1/2,0/3,-,-,-
2023,0/3,-,0/2,0/1,-,-
2022,0/2,-,-,0/2,-,-
