Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
CHALLENGER WOMEN - SINGLES :  Cancun (Mexico),hard,header
14.02. 04:10,Joint M.,2,7,6^3,6,,,0,4,68%,63% (40/63),48% (14/29),50% (4/8),49% (34/69),53% (20/38),47% (8/17),59% (54/92),50% (54/107),54% (108/199),8,0,73% (11/15),50% (8/16),61% (19/31),"['3', '1', '7', '5']","['3', '5', '5', '5', '6', '6']","['1', '0', '4', '1', '6', '1']",[],[],1.44
14.02. 04:10,Sierra S.,1,5,7^7,1,,,1,6,64%,51% (35/69),47% (18/38),53% (9/17),37% (23/63),52% (15/29),50% (4/8),50% (53/107),41% (38/92),46% (91/199),2,0,50% (8/16),27% (4/15),39% (12/31),"['2', '3']","['2', '1', '5', '2', '6', '5']",[],[],[],2.66
13.02. 03:40,Joint M.,2,6,6,,,,0,0,74%,81% (26/32),73% (8/11),100% (1/1),38% (9/24),75% (12/16),100% (4/4),79% (34/43),53% (21/40),66% (55/83),6,0,100% (8/8),57% (4/7),80% (12/15),"['2', '0', '4', '0', '6', '0']","['4', '2']",[],[],[],1.05
13.02. 03:40,Sieg M.,0,0,3,,,,0,2,60%,63% (15/24),25% (4/16),0% (0/4),19% (6/32),27% (3/11),0% (0/1),48% (19/40),21% (9/43),34% (28/83),4,0,43% (3/7),0% (0/8),20% (3/15),[],[],[],[],[],7.03
11.02. 04:45,Joint M.,2,6^4,7,6,,,1,3,66%,66% (51/77),38% (15/39),62% (8/13),38% (26/69),55% (31/56),37% (7/19),57% (66/116),46% (57/125),51% (123/241),6,0,75% (3/4),100% (2/2),83% (5/6),"['2', '0', '4', '0']","['3', '4', '5', '4', '6', '5']","['1', '2', '3', '2']",[],[],1.07
11.02. 04:45,Chang H.,1,7^7,5,4,,,2,4,55%,62% (43/69),45% (25/56),63% (12/19),34% (26/77),62% (24/39),38% (5/13),54% (68/125),43% (50/116),49% (118/241),4,0,0% (0/2),25% (1/4),17% (1/6),"['1', '4', '4', '5']","['4', '2', '5', '5']","['2', '0']",[],[],7.30
WTA - SINGLES :  Singapore (Singapore),hard,header
30.01. 17:20,Joint M.,0,4,2,,,,0,1,80%,53% (24/45),45% (5/11),33% (2/6),27% (11/41),56% (10/18),50% (1/2),52% (29/56),36% (21/59),43% (50/115),4,2,56% (5/9),11% (1/9),33% (6/18),"['2', '0']",[],[],[],[],2.03
30.01. 17:20,Wang Xin.,2,6,6,,,,0,3,69%,73% (30/41),44% (8/18),50% (1/2),47% (21/45),55% (6/11),67% (4/6),64% (38/59),48% (27/56),57% (65/115),6,0,89% (8/9),44% (4/9),67% (12/18),"['3', '4', '5', '4']","['1', '0', '3', '0']",[],[],[],1.80
27.01. 12:55,Joint M.,2,4,6,7,,,2,7,62%,69% (37/54),55% (18/33),50% (3/6),31% (17/54),62% (21/34),50% (5/10),63% (55/87),43% (38/88),53% (93/175),7,0,80% (12/15),36% (5/14),59% (17/29),"['1', '3']","['2', '0', '4', '0']","['4', '3', '6', '5']",[],[],1.82
27.01. 12:55,Parks A.,1,6,1,5,,,4,7,61%,69% (37/54),38% (13/34),50% (5/10),31% (17/54),45% (15/33),50% (3/6),57% (50/88),37% (32/87),47% (82/175),3,0,64% (9/14),20% (3/15),41% (12/29),"['1', '0', '3', '0']",[],"['4', '4']",[],[],2.17
WTA - SINGLES :  Singapore (Singapore) - Qualification,hard,header
26.01. 07:40,Joint M.,1,4,6,2,,,2,2,78%,65% (33/51),36% (5/14),0% (0/4),48% (24/50),59% (16/27),42% (5/12),58% (38/65),52% (40/77),55% (78/142),8,0,64% (7/11),50% (5/10),57% (12/21),"['3', '3']","['1', '3', '3', '3', '5', '3']","['1', '0']",[],[],1.38
26.01. 07:40,Zhu L.,1,6,3,0,,,1,2,65%,52% (26/50),41% (11/27),58% (7/12),35% (18/51),64% (9/14),100% (4/4),48% (37/77),42% (27/65),45% (64/142),2,0,50% (5/10),36% (4/11),43% (9/21),"['2', '1', '5', '4']","['1', '0', '3', '0']",[],[],[],3.04
25.01. 07:40,Joint M.,2,7,6,,,,1,2,74%,51% (26/51),56% (10/18),43% (3/7),65% (22/34),69% (9/13),100% (7/7),52% (36/69),66% (31/47),58% (67/116),8,0,60% (6/10),70% (7/10),65% (13/20),"['2', '0', '5', '5', '7', '5']","['2', '0', '3', '1', '4', '2', '6', '2']",[],[],[],1.28
25.01. 07:40,Hontama M.,0,5,2,,,,0,1,72%,35% (12/34),31% (4/13),0% (0/7),49% (25/51),44% (8/18),57% (4/7),34% (16/47),48% (33/69),42% (49/116),2,0,30% (3/10),40% (4/10),35% (7/20),"['2', '3', '5', '4']","['1', '2', '2', '3']",[],[],[],3.47
WTA - SINGLES :  Australian Open (Australia),hard,header
13.01. 11:45,Joint M.,0,3,0,,,,0,3,63%,45% (17/38),50% (11/22),58% (7/12),20% (5/25),33% (4/12),0% (0/0),9,22,50% (5/10),47% (28/60),24% (9/37),38% (37/97),4,2,38% (3/8),0% (0/7),20% (3/15),[],[],[],[],[],5.05
13.01. 11:45,Pegula J.,2,6,6,,,,2,1,68%,80% (20/25),67% (8/12),0% (0/0),55% (21/38),50% (11/22),42% (5/12),14,11,75% (12/16),76% (28/37),53% (32/60),62% (60/97),6,0,100% (7/7),63% (5/8),80% (12/15),"['3', '2', '6', '3']","['2', '0', '4', '0', '6', '0']",[],[],[],1.18
WTA - SINGLES :  Hobart (Australia),hard,header
WTA - SINGLES :  Hobart (Australia),hard,header
WTA - SINGLES :  Hobart (Australia),hard,header
10.01. 12:05,Joint M.,0,2,3,,,,1,2,58%,53% (18/34),52% (13/25),44% (4/9),22% (8/36),60% (12/20),25% (1/4),53% (31/59),36% (20/56),44% (51/115),4,1,44% (4/9),13% (1/8),29% (5/17),"['1', '1']",[],[],[],[],2.25
10.01. 12:05,Mertens E.,2,6,6,,,,2,7,64%,78% (28/36),40% (8/20),75% (3/4),47% (16/34),48% (12/25),56% (5/9),64% (36/56),47% (28/59),56% (64/115),6,0,88% (7/8),56% (5/9),71% (12/17),"['1', '0', '2', '1', '5', '2']","['4', '3', '6', '3']",[],[],[],1.66
