Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,37/29,7/7,18/15,2/2,-,10/5
2024,13/12,6/5,3/2,2/2,-,2/3
2023,14/5,1/1,5/2,-,-,8/2
2019,5/7,-,5/7,-,-,-
2018,2/1,-,2/1,-,-,-
2017,3/3,-,3/3,-,-,-
2016,0/1,0/1,-,-,-,-
