Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
08.08.,Kirchheimer S.,2,,,,,,"['7', '5']","['2', '0']",[],[],[],1.61
08.08.,Kotzen N. I.,0,,,,,,[],[],[],[],[],20.5
07.08.,Kotzen N. I.,2,,,,,,"['1', '0', '3', '0']","['2', '1']","['4', '4', '7', '5']",[],[],20.0
07.08.,Chan D.,1,,,,,,"['3', '5']","['2', '2']","['1', '0']",[],[],1.74
06.08.,Kotzen N. I.,2,,,,,,"['2', '0', '4', '0']",[],[],[],[],1.19
06.08.,Brumm J.,0,,,,,,"['1', '4']",[],[],[],[],4.28
01.08.,Kim A.,2,,,,,,"['2', '0']","['2', '3', '3', '4', '5', '4']",[],[],[],1.63
01.08.,Kotzen N. I.,0,,,,,,[],"['3', '1', '4', '2']",[],[],[],2.16
31.07.,Kotzen N. I.,2,,,,,,"['2', '1', '6', '3']","['4', '2', '6', '2']",[],[],[],2.73
31.07.,Miyoshi K.,0,,,,,,[],[],[],[],[],1.41
30.07.,Kotzen N. I.,2,,,,,,"['2', '0']","['4', '3']",[],[],[],1.54
30.07.,Shick B.,0,,,,,,"['4', '5']",[],[],[],[],2.35
22.07.,Tu L.,2,,,,,,13,5,53%,93% (39/42),47% (18/38),0% (0/1),26% (16/61),54% (22/41),17% (2/12),32,44,55% (6/11),71% (57/80),37% (38/102),52% (95/182),5,0,93% (14/15),14% (2/14),55% (16/29),[],"['4', '2']","['3', '2']",[],[],1.28
