Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,80/134,19/57,57/73,4/4,-,-
2024,12/18,0/2,10/15,2/1,-,-
2023,14/23,0/4,14/18,0/1,-,-
2022,17/27,8/17,9/10,-,-,-
2021,25/49,10/30,13/17,2/2,-,-
2020,1/3,0/1,1/2,-,-,-
2019,9/10,0/1,9/9,-,-,-
2018,2/4,1/2,1/2,-,-,-
