Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
26.08.,Matsuda R.,2,,,,,,"['3', '1', '4', '2']","['2', '1', '4', '1', '6', '1']",[],[],[],1.16
26.08.,Hou C.,0,,,,,,"['2', '3']",[],[],[],[],4.62
03.08.,Suresh D.,2,,,,,,6,1,67%,82% (31/38),63% (12/19),86% (6/7),32% (12/38),52% (12/23),43% (3/7),28,30,75% (3/4),75% (43/57),39% (24/61),57% (67/118),7,0,91% (10/11),30% (3/10),62% (13/21),"['3', '1']","['3', '2', '6', '5']",[],[],[],1.35
03.08.,Matsuda R.,0,,,,,,6,2,62%,68% (26/38),48% (11/23),57% (4/7),18% (7/38),37% (7/19),14% (1/7),16,33,75% (3/4),61% (37/61),25% (14/57),43% (51/118),3,0,70% (7/10),9% (1/11),38% (8/21),[],"['4', '4']",[],[],[],3.04
30.07.,Svajda Z.,2,,,,,,5,4,57%,92% (22/24),44% (8/18),100% (1/1),52% (14/27),74% (14/19),71% (5/7),14,21,100% (5/5),71% (30/42),61% (28/46),66% (58/88),7,0,100% (7/7),83% (5/6),92% (12/13),"['2', '0', '4', '0']","['1', '0', '3', '0', '5', '0']",[],[],[],1.07
30.07.,Matsuda R.,0,,,,,,0,1,59%,48% (13/27),26% (5/19),29% (2/7),8% (2/24),56% (10/18),0% (0/1),4,25,50% (3/6),39% (18/46),29% (12/42),34% (30/88),3,1,17% (1/6),0% (0/7),8% (1/13),[],[],[],[],[],7.40
29.07.,Matsuda R.,1,,,,,,2,0,53%,66% (33/50),53% (24/45),85% (11/13),30% (16/53),49% (17/35),30% (3/10),20,42,53% (10/19),60% (57/95),38% (33/88),49% (90/183),8,1,85% (11/13),25% (3/12),56% (14/25),"['2', '1']","['5', '5', '7', '5']",[],[],[],2.59
29.07.,Jasika O.,1,,,,,,3,5,60%,70% (37/53),51% (18/35),70% (7/10),34% (17/50),47% (21/45),15% (2/13),22,54,58% (14/24),63% (55/88),40% (38/95),51% (93/183),2,0,75% (9/12),15% (2/13),44% (11/25),"['3', '3']","['3', '2']",[],[],[],1.46
28.07.,Wu Tung-Lin,1,,,,,,3,0,70%,75% (24/32),50% (7/14),50% (1/2),34% (11/32),48% (11/23),14% (1/7),18,32,64% (7/11),67% (31/46),40% (22/55),52% (53/101),5,0,86% (6/7),14% (1/7),50% (7/14),"['5', '3']",[],[],[],[],1.24
28.07.,Matsuda R.,0,,,,,,3,4,58%,66% (21/32),52% (12/23),86% (6/7),25% (8/32),50% (7/14),50% (1/2),8,22,67% (2/3),60% (33/55),33% (15/46),48% (48/101),5,0,86% (6/7),14% (1/7),50% (7/14),[],"['2', '0']",[],[],[],3.80
27.07.,Matsuda R.,2,,,,,,3,5,58%,70% (37/53),42% (16/38),50% (3/6),33% (16/48),59% (22/37),40% (4/10),27,41,89% (17/19),58% (53/91),45% (38/85),52% (91/176),5,0,77% (10/13),33% (4/12),56% (14/25),"['2', '0', '6', '4']",[],"['2', '0', '4', '0']",[],[],1.17
27.07.,Mayo K.,1,,,,,,9,4,56%,67% (32/48),41% (15/37),60% (6/10),30% (16/53),58% (22/38),50% (3/6),25,47,58% (7/12),55% (47/85),42% (38/91),48% (85/176),5,0,67% (8/12),23% (3/13),44% (11/25),"['3', '4']","['1', '0', '3', '0']",[],[],[],4.65
21.07.,Maloney P.,2,,,,,,8,3,59%,78% (28/36),64% (16/25),100% (4/4),34% (10/29),44% (11/25),40% (2/5),24,26,100% (2/2),72% (44/61),39% (21/54),57% (65/115),6,0,100% (10/10),22% (2/9),63% (12/19),"['2', '0']","['3', '2']",[],[],[],1.32
21.07.,Matsuda R.,0,,,,,,3,3,54%,66% (19/29),56% (14/25),60% (3/5),22% (8/36),36% (9/25),0% (0/4),11,16,0% (0/4),61% (33/54),28% (17/61),43% (50/115),4,0,78% (7/9),0% (0/10),37% (7/19),[],[],[],[],[],3.21
