Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,92/60,47/37,39/20,6/3,-,-
2024,12/7,1/2,11/5,-,-,-
2023,22/9,9/3,11/5,2/1,-,-
2022,21/10,13/5,4/4,4/1,-,-
2021,9/5,4/2,5/2,0/1,-,-
2020,4/4,4/4,-,-,-,-
2019,12/14,6/11,6/3,-,-,-
2018,12/11,10/10,2/1,-,-,-
