Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,173/119,70/46,37/26,65/46,-,1/1
2024,31/19,13/8,10/4,8/7,-,-
2023,26/19,5/6,8/7,12/5,-,1/1
2022,3/3,-,0/1,3/2,-,-
2021,34/22,13/7,13/7,8/8,-,-
2020,23/11,6/4,4/1,13/6,-,-
2019,25/17,14/8,0/2,11/7,-,-
2018,17/14,9/6,1/2,7/6,-,-
2017,12/10,9/5,0/1,3/4,-,-
2016,0/2,0/1,-,0/1,-,-
2015,2/2,1/1,1/1,-,-,-
