Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,68/101,35/64,33/36,-,-,0/1
2024,22/18,8/6,14/12,-,-,-
2023,26/25,11/10,15/15,-,-,-
2022,11/21,8/14,3/6,-,-,0/1
2021,8/19,8/19,-,-,-,-
2020,1/3,0/2,1/1,-,-,-
2019,0/13,0/11,0/2,-,-,-
2018,0/1,0/1,-,-,-,-
2017,0/1,0/1,-,-,-,-
