Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,84/66,68/50,14/11,2/4,0/1,-
2024,16/16,16/15,-,0/1,-,-
2023,25/16,19/12,6/4,-,-,-
2022,34/17,28/12,6/5,-,-,-
2021,7/13,3/7,2/2,2/3,0/1,-
2020,2/3,2/3,-,-,-,-
2017,0/1,0/1,-,-,-,-
