Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,135/90,28/19,70/47,37/24,-,-
2024,14/13,3/2,7/8,4/3,-,-
2023,23/17,0/1,17/12,6/4,-,-
2022,19/12,2/1,7/6,10/5,-,-
2021,23/10,2/1,13/5,8/4,-,-
2020,26/15,3/5,23/9,0/1,-,-
2019,8/12,2/3,2/5,4/4,-,-
2018,18/9,12/4,1/2,5/3,-,-
2017,4/2,4/2,-,-,-,-
