Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
29.08.2023,Monday J.,0,4,4,,,,4,3,70%,59% (30/51),41% (9/22),43% (3/7),38% (17/45),46% (13/28),25% (2/8),4,53% (39/73),41% (30/73),47% (69/146),2,60% (6/10),20% (2/10),40% (8/20),[],"['2', '2', '3', '5']",[],[],[],2.49
29.08.2023,Trungelliti M.,2,6,6,,,,2,2,62%,62% (28/45),54% (15/28),75% (6/8),41% (21/51),59% (13/22),57% (4/7),6,59% (43/73),47% (34/73),53% (77/146),3,80% (8/10),40% (4/10),60% (12/20),"['4', '3']","['2', '1', '3', '2', '5', '2']",[],[],[],1.40
ITF MEN - SINGLES :  M25 Aldershot (United Kingdom),hard,header
18.08.2023,Monday J.,0,5,1,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],[],[],[],[],2.54
18.08.2023,Fery A.,2,7,6,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['7', '5']","['2', '0', '5', '1']",[],[],[],1.47
17.08.2023,Monday J.,2,6,6,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['3', '1', '6', '4']","['2', '0', '4', '2', '6', '4']",[],[],[],1.19
17.08.2023,Lumsden E.,0,4,4,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['3', '4']","['2', '3', '3', '4']",[],[],[],4.33
15.08.2023,Monday J.,2,6,6,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['5', '4']","['2', '1', '4', '1', '6', '1']",[],[],[],1.23
15.08.2023,Beckley A.,0,4,1,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],[],[],[],[],3.83
ITF MEN - SINGLES :  M25 Roehampton 3 (United Kingdom),hard,header
09.08.2023,Monday J.,0,5,2,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],[],[],[],[],1.44
09.08.2023,Jansen W.,2,7,6,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['7', '5']","['3', '1', '6', '2']",[],[],[],2.63
ITF MEN - SINGLES :  M25 Roehampton 2 (United Kingdom),hard,header
02.08.2023,Monday J.,0,3,6^8,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],[],[],[],[],1.23
02.08.2023,Goodger J.,2,6,7^10,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['4', '2']",[],[],[],[],3.83
01.08.2023,Monday J.,2,7^7,3,6,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['6', '6']",[],"['2', '0']",[],[],1.29
01.08.2023,Searle H.,1,6^5,6,3,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['6', '5']","['3', '1']",[],[],[],3.34
ITF MEN - SINGLES :  M25 Roehampton (United Kingdom),grass,header
21.07.2023,Monday J.,0,6^1,6^6,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],[],[],[],[],2.45
21.07.2023,Saville L.,2,7^7,7^8,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],[],[],[],[],1.50
20.07.2023,Monday J.,2,6,4,6,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['2', '1', '6', '3']",[],"['2', '0', '5', '1']",[],[],1.45
20.07.2023,Storrie R. J.,1,3,6,1,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],"['2', '1']",[],[],[],2.60
19.07.2023,Monday J.,2,7^8,6,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['3', '3', '5', '5']","['3', '4', '5', '4']",[],[],[],1.26
19.07.2023,Badenhorst D.,0,6^6,4,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['1', '0', '5', '4']","['3', '1']",[],[],[],3.56
18.07.2023,Monday J.,2,6,6,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['2', '2', '4', '2', '6', '2']","['2', '0']",[],[],[],1.23
18.07.2023,Murgett F.,0,2,3,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['1', '0']",[],[],[],[],3.81
ITF MEN - SINGLES :  M25 Nottingham 4 (United Kingdom),grass,header
12.07.2023,Monday J.,0,2,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],[],[],[],[],1.43
12.07.2023,Brady P.,0,2,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],[],[],[],[],2.67
ATP - SINGLES :  Wimbledon (United Kingdom) - Qualification,grass,header
28.06.2023,Monday J.,1,6,6^2,2,,,2,1,62%,75% (42/56),54% (19/35),33% (1/3),22% (11/49),29% (10/34),33% (1/3),19,39,67% (16/24),5,67% (61/91),25% (21/83),47% (82/174),3,87% (13/15),7% (1/14),48% (14/29),"['4', '2']",[],[],[],[],6.99
28.06.2023,Albot R.,2,3,7^7,6,,,2,0,59%,78% (38/49),71% (24/34),67% (2/3),25% (14/56),46% (16/35),67% (2/3),20,26,61% (17/28),6,75% (62/83),33% (30/91),53% (92/174),3,93% (13/14),13% (2/15),52% (15/29),[],[],"['1', '0', '5', '2']",[],[],1.10
26.06.2023,Monday J.,2,3,7^7,6,,,8,1,64%,86% (49/57),53% (17/32),60% (3/5),20% (10/51),50% (12/24),100% (1/1),35,20,58% (14/24),74% (66/89),29% (22/75),54% (88/164),[],[],"['4', '2']",[],[],1.83
26.06.2023,Poljicak M.,1,6,6^4,3,,,6,1,68%,80% (41/51),50% (12/24),0% (0/1),14% (8/57),47% (15/32),40% (2/5),26,19,65% (11/17),71% (53/75),26% (23/89),46% (76/164),"['3', '2', '6', '3']",[],[],[],[],1.98
CHALLENGER MEN - SINGLES :  Ilkley (United Kingdom),grass,header
19.06.2023,Monday J.,0,3,3,,,,4,3,55%,58% (18/31),52% (13/25),67% (6/9),15% (4/27),24% (4/17),0% (0/0),5,55% (31/56),18% (8/44),39% (39/100),1,67% (6/9),0% (0/9),33% (6/18),[],[],[],[],[],1.95
19.06.2023,Brancaccio R.,2,6,6,,,,0,2,61%,85% (23/27),76% (13/17),0% (0/0),42% (13/31),48% (12/25),33% (3/9),10,82% (36/44),45% (25/56),61% (61/100),3,100% (9/9),33% (3/9),67% (12/18),"['2', '0']","['2', '1', '6', '3']",[],[],[],1.79
CHALLENGER MEN - SINGLES :  Nottingham (United Kingdom) - Qualification,grass,header
11.06.2023,Monday J.,0,2,2,,,,3,2,54%,57% (20/35),40% (12/30),73% (11/15),12% (3/25),9% (1/11),0% (0/0),5,49% (32/65),11% (4/36),36% (36/101),1,50% (4/8),0% (0/8),25% (4/16),[],[],[],[],[],2.49
11.06.2023,Svajda Z.,2,6,6,,,,5,1,69%,88% (22/25),91% (10/11),0% (0/0),43% (15/35),60% (18/30),27% (4/15),9,89% (32/36),51% (33/65),64% (65/101),5,100% (8/8),50% (4/8),75% (12/16),"['3', '1', '6', '2']","['2', '0', '6', '2']",[],[],[],1.50
CHALLENGER MEN - SINGLES :  Surbiton (United Kingdom) - Qualification,grass,header
04.06.2023,Monday J.,0,6^13,6^3,,,,8,5,62%,70% (39/56),57% (20/35),71% (5/7),36% (23/64),28% (7/25),40% (2/5),5,65% (59/91),34% (30/89),49% (89/180),3,83% (10/12),17% (2/12),50% (12/24),"['2', '1']","['5', '3']",[],[],[],1.73
04.06.2023,McCabe J.,2,7^15,7^7,,,,9,2,72%,64% (41/64),72% (18/25),60% (3/5),30% (17/56),43% (15/35),29% (2/7),8,66% (59/89),35% (32/91),51% (91/180),3,83% (10/12),17% (2/12),50% (12/24),"['5', '5']","['4', '5']",[],[],[],2.02
ITF MEN - SINGLES :  M25 Sunderland (United Kingdom),hard,header
12.10.2022,Monday J.,0,6^3,3,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],[],[],[],[],1.08
12.10.2022,Jones B.,2,7^7,6,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],"['4', '2']",[],[],[],7.00
11.10.2022,Monday J.,2,6,6,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['4', '2']","['4', '3', '6', '3']",[],[],[],1.67
11.10.2022,Peliwo F.,0,3,3,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],[],[],[],[],2.12
ITF MEN - SINGLES :  M25 Sheffield (United Kingdom),hard,header
04.10.2022,Monday J.,0,6^6,3,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['1', '0']",[],[],[],[],1.58
04.10.2022,Squire H.,2,7^8,6,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['5', '5']","['3', '2', '6', '3']",[],[],[],2.30
ITF MEN - SINGLES :  M25 Falun (Sweden),hard,header
ITF MEN - SINGLES :  M15 Danderyd (Sweden),hard,header
ITF MEN - SINGLES :  M25 Decatur,hard,header
07.08.2022,Monday J.,2,6,6,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['4', '2']","['2', '1', '4', '3', '6', '3']",[],[],[],2.01
07.08.2022,Clark E.,0,3,3,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],"['3', '3']",[],[],[],1.76
06.08.2022,Monday J.,2,6,6,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['5', '3']","['1', '0', '3', '0']",[],[],[],1.71
06.08.2022,Ochi M.,0,3,4,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],"['1', '3']",[],[],[],2.09
05.08.2022,Monday J.,2,6,6,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['3', '1']","['4', '3', '6', '3']",[],[],[],1.64
05.08.2022,Angele J. F.,0,3,3,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],[],[],[],[],2.20
05.08.2022,Monday J.,2,6,7^7,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['2', '1', '4', '1']",[],[],[],[],1.32
05.08.2022,Ozolins K.,0,2,6^4,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],[],[],[],[],3.22
04.08.2022,Kiger M.,1,7^7,0,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['2', '3']",[],[],[],[],0
04.08.2022,Monday J.,0,6^4,4,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['2', '0']","['1', '0', '3', '0']",[],[],[],0
ITF MEN - SINGLES :  M25 Champaign,hard,header
21.07.2022,Monday J.,1,6,5,4,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['1', '0', '5', '2']","['1', '0']","['1', '2', '3', '4']",[],[],1.84
21.07.2022,Ponwith N.,2,2,7,6,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],"['3', '3', '7', '5']","['2', '0', '3', '1', '6', '4']",[],[],1.92
ITF MEN - SINGLES :  M15 Waco,hard,header
09.07.2022,Monday J.,0,3,2,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],[],[],[],[],2.19
09.07.2022,Walton A.,2,6,6,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['3', '1']","['1', '0', '4', '1']",[],[],[],1.69
08.07.2022,Monday J.,2,7^7,7^7,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['2', '1', '5', '2']","['1', '1', '5', '5']",[],[],[],2.06
08.07.2022,Clark E.,0,6^4,6^4,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['3', '5', '5', '5']","['1', '0', '2', '1']",[],[],[],1.77
07.07.2022,Monday J.,2,7,7^7,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['7', '5']","['3', '1']",[],[],[],1.18
07.07.2022,Sheehy J.,0,5,6^4,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],"['2', '3']",[],[],[],4.64
06.07.2022,Monday J.,2,6,4,6,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['4', '3', '6', '3']","['2', '0']","['1', '1', '4', '4', '6', '4']",[],[],1.39
06.07.2022,Harper C.,1,3,6,4,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],"['2', '3', '4', '3']","['1', '0', '4', '3']",[],[],2.93
ITF MEN - SINGLES :  M15 South Bend,hard,header
26.06.2022,Monday J.,2,6,7,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['4', '2']","['6', '5']",[],[],[],2.52
26.06.2022,Bangoura S.,0,3,5,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],[],[],[],[],1.50
24.06.2022,Monday J.,2,7,6,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['6', '5']","['2', '1', '4', '1']",[],[],[],1.67
24.06.2022,Gregg P.,0,5,2,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],[],[],[],[],2.21
23.06.2022,Monday J.,2,6,6,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['1', '0', '4', '1']","['1', '0', '5', '2']",[],[],[],1.99
23.06.2022,Schachter N.,0,2,2,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],[],[],[],[],1.78
22.06.2022,Monday J.,2,6,6,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['3', '2', '6', '3']","['2', '2', '4', '2', '6', '2']",[],[],[],1.46
22.06.2022,Pickens A.,0,3,2,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],"['1', '0']",[],[],[],2.65
CHALLENGER MEN - SINGLES :  Knoxville (USA) - Qualification,hard,header
