Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,30/24,24/18,5/2,0/1,-,1/3
2024,6/7,6/7,-,-,-,-
2023,14/8,8/2,5/2,0/1,-,1/3
2022,7/8,7/8,-,-,-,-
2020,3/1,3/1,-,-,-,-
