Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,157/92,28/21,123/61,6/10,-,-
2024,55/19,-,54/17,1/2,-,-
2023,30/28,5/7,21/16,4/5,-,-
2022,38/24,6/4,31/17,1/3,-,-
2021,30/19,13/8,17/11,-,-,-
2019,3/1,3/1,-,-,-,-
2018,1/1,1/1,-,-,-,-
