Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,268/171,190/115,48/32,21/16,2/6,7/2
2024,31/28,13/13,13/10,4/1,0/3,1/1
2023,67/25,52/21,2/1,7/2,-,6/1
2022,29/31,24/23,0/1,3/4,2/3,-
2021,33/31,29/23,1/1,3/7,-,-
2020,31/11,23/6,4/3,4/2,-,-
2019,26/14,26/14,-,-,-,-
2018,49/25,21/9,28/16,-,-,-
2017,2/4,2/4,-,-,-,-
2016,0/1,0/1,-,-,-,-
2015,0/1,0/1,-,-,-,-
