Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,61/38,23/19,32/19,-,-,6/0
2024,8/2,-,8/2,-,-,-
2023,13/4,6/3,1/1,-,-,6/0
2022,16/9,5/3,11/6,-,-,-
2021,13/14,6/9,7/5,-,-,-
2020,3/2,3/1,0/1,-,-,-
2019,8/6,3/3,5/3,-,-,-
2017,0/1,-,0/1,-,-,-
