Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,128/93,62/34,58/52,6/6,2/1,-
2024,29/23,6/5,23/18,-,-,-
2023,31/17,19/10,8/5,4/2,-,-
2022,10/8,10/6,0/1,0/1,-,-
2021,23/9,23/9,-,-,-,-
2020,7/3,-,5/2,-,2/1,-
2019,24/21,4/4,18/15,2/2,-,-
2018,3/6,-,3/6,-,-,-
2017,1/5,-,1/4,0/1,-,-
2016,0/1,-,0/1,-,-,-
