Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,331/233,87/61,192/128,52/41,-,0/3
2024,16/19,2/4,12/11,2/4,-,-
2023,38/29,2/4,19/16,17/9,-,-
2022,33/30,7/11,17/12,9/7,-,-
2021,28/21,6/5,21/15,1/1,-,-
2020,55/23,14/4,38/11,3/5,-,0/3
2019,32/32,9/9,16/18,7/5,-,-
2018,53/30,28/11,16/14,9/5,-,-
2017,22/16,3/4,18/10,1/2,-,-
2016,23/12,10/3,10/7,3/2,-,-
2015,14/9,1/2,13/6,0/1,-,-
2014,11/7,5/3,6/4,-,-,-
2013,6/5,0/1,6/4,-,-,-
