Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,71/87,34/47,34/33,0/4,-,3/3
2024,9/14,9/12,0/1,0/1,-,-
2023,30/23,4/4,23/15,0/1,-,3/3
2022,11/16,6/7,5/7,0/2,-,-
2021,15/22,11/15,4/7,-,-,-
2020,2/4,0/1,2/3,-,-,-
2019,4/3,4/3,-,-,-,-
2018,0/3,0/3,-,-,-,-
2017,0/1,0/1,-,-,-,-
2016,0/1,0/1,-,-,-,-
