Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,95/89,29/29,28/25,38/35,-,-
2024,23/21,10/9,7/5,6/7,-,-
2023,28/21,5/4,8/7,15/10,-,-
2022,15/19,5/4,3/4,7/11,-,-
2021,22/19,8/8,7/6,7/5,-,-
2020,0/2,0/2,-,-,-,-
2019,6/6,1/2,2/2,3/2,-,-
2018,1/1,-,1/1,-,-,-
