Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,213/224,64/66,144/147,1/5,3/5,1/1
2024,16/18,0/4,16/13,0/1,-,-
2023,15/22,6/8,8/12,1/2,-,-
2022,7/21,5/5,1/15,-,-,1/1
2021,16/28,7/11,9/15,-,0/2,-
2020,8/10,0/1,8/7,0/2,-,-
2019,24/18,-,24/18,-,-,-
2018,19/24,5/5,14/18,-,0/1,-
2017,29/20,23/14,6/6,-,-,-
2016,29/18,9/6,20/12,-,-,-
2015,26/20,6/5,18/14,-,2/1,-
2014,7/12,2/5,5/7,-,-,-
2013,12/5,-,11/4,-,1/1,-
2012,5/8,1/2,4/6,-,-,-
