Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,342/205,123/65,108/83,79/37,26/17,6/3
2024,29/21,17/8,6/8,4/3,2/2,-
2023,24/20,1/3,13/13,9/2,1/2,-
2022,64/28,11/7,14/9,29/6,5/5,5/1
2021,38/24,4/6,19/10,5/5,10/3,-
2020,24/21,1/3,9/10,14/8,-,-
2019,38/27,12/8,17/11,0/1,8/5,1/2
2018,41/28,21/14,18/9,2/5,-,-
2017,53/20,36/8,7/7,10/5,-,-
2016,20/13,16/6,1/5,3/2,-,-
2015,11/3,4/2,4/1,3/0,-,-
