Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,82/68,16/21,65/46,1/1,-,-
2024,8/11,0/2,8/9,-,-,-
2023,24/16,3/2,20/13,1/1,-,-
2022,24/17,3/6,21/11,-,-,-
2021,25/21,10/11,15/10,-,-,-
2020,1/2,-,1/2,-,-,-
2019,0/1,-,0/1,-,-,-
