Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,100/64,84/55,7/5,0/1,-,9/3
2024,20/17,20/16,-,0/1,-,-
2023,45/21,36/18,-,-,-,9/3
2022,4/3,1/1,3/2,-,-,-
2021,20/15,16/12,4/3,-,-,-
2020,6/5,6/5,-,-,-,-
2019,5/3,5/3,-,-,-,-
