Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,230/152,145/73,34/40,32/23,17/14,2/2
2024,34/25,12/8,15/10,3/1,4/6,-
2023,18/30,6/8,3/14,4/4,4/3,1/1
2022,41/23,23/9,7/7,5/3,5/3,1/1
2021,40/18,25/7,4/4,7/5,4/2,-
2020,26/18,15/12,2/2,9/4,-,-
2019,32/14,31/11,-,1/3,-,-
2018,32/17,30/13,0/2,2/2,-,-
2017,5/3,1/1,3/1,1/1,-,-
2016,2/4,2/4,-,-,-,-
