Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,101/41,2/2,75/32,0/1,-,24/6
2024,37/16,2/2,31/13,-,-,4/1
2023,58/22,-,39/18,-,-,19/4
2022,6/3,-,5/1,0/1,-,1/1
