Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,28/23,9/5,18/16,1/2,-,-
2024,9/4,-,9/4,-,-,-
2023,14/10,9/5,4/3,1/2,-,-
2021,4/8,-,4/8,-,-,-
2020,1/1,-,1/1,-,-,-
