Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,194/140,12/16,68/58,114/62,0/3,0/1
2024,9/16,0/2,6/8,3/4,0/1,0/1
2023,32/22,-,7/11,25/10,0/1,-
2022,47/24,-,13/11,34/12,0/1,-
2021,49/33,5/6,15/8,29/19,-,-
2020,30/22,3/3,4/3,23/16,-,-
2019,20/13,2/2,18/11,-,-,-
2018,5/6,-,5/6,-,-,-
2017,2/3,2/3,-,-,-,-
2016,0/1,-,-,0/1,-,-
