Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,343/250,216/156,55/39,72/52,0/2,0/1
2024,22/27,19/23,3/3,-,0/1,-
2023,52/35,30/16,4/3,18/16,-,-
2022,31/34,17/18,2/3,12/12,0/1,-
2021,44/28,24/17,0/2,20/8,-,0/1
2020,30/20,14/10,8/5,8/5,-,-
2019,54/25,32/13,21/10,1/2,-,-
2018,10/13,6/10,4/3,-,-,-
2017,28/15,26/13,-,2/2,-,-
2016,14/12,12/9,2/2,0/1,-,-
2015,47/26,31/18,6/3,10/5,-,-
2014,9/9,4/4,5/5,-,-,-
2013,2/6,1/5,-,1/1,-,-
