Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,484/316,357/224,73/50,47/37,0/3,7/2
2024,53/16,53/16,-,-,-,-
2023,34/24,26/15,1/3,7/4,0/2,-
2022,43/31,30/22,5/6,1/1,-,7/2
2021,20/29,9/16,4/7,7/5,0/1,-
2020,19/13,13/6,1/4,5/3,-,-
2019,38/33,34/31,-,4/2,-,-
2018,41/30,35/24,-,6/6,-,-
2017,62/28,52/22,5/2,5/4,-,-
2016,28/25,20/19,0/1,8/5,-,-
2015,44/27,23/13,18/8,3/6,-,-
2014,46/29,17/15,29/14,-,-,-
2013,37/18,30/14,6/3,1/1,-,-
2012,16/8,14/7,2/1,-,-,-
2011,3/5,1/4,2/1,-,-,-
