Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,76/63,10/9,66/52,0/2,-,-
2024,27/18,4/4,23/12,0/2,-,-
2023,24/24,6/4,18/20,-,-,-
2022,23/16,0/1,23/15,-,-,-
2021,2/5,-,2/5,-,-,-
