Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds

CHALLENGER MEN - SINGLES :  Como (Italy),clay,header
CHALLENGER MEN - SINGLES :  San Marino (San Marino),clay,header
31.07. 01:15,Paire B.,0,2,1,,,,2,3,56%,52% (12/23),33% (6/18),33% (2/6),19% (6/31),44% (12/27),0% (0/4),4,44% (18/41),31% (18/58),36% (36/99),1,43% (3/7),0% (0/8),20% (3/15),[],[],[],[],[],1.54
31.07. 01:15,Weis A.,2,6,6,,,,3,1,53%,81% (25/31),56% (15/27),100% (4/4),48% (11/23),67% (12/18),67% (4/6),8,69% (40/58),56% (23/41),64% (63/99),5,100% (8/8),57% (4/7),80% (12/15),"['3', '1', '6', '2']","['2', '0', '5', '1']",[],[],[],2.40
CHALLENGER MEN - SINGLES :  Zug (Switzerland),clay,header
23.07. 21:55,Paire B.,0,3,6^7,,,,7,3,50%,76% (29/38),42% (16/38),70% (7/10),29% (12/41),41% (14/34),40% (2/5),7,59% (45/76),35% (26/75),47% (71/151),3,70% (7/10),18% (2/11),43% (9/21),"['1', '0']","['5', '5']",[],[],[],3.58
23.07. 21:55,Halys Q.,2,6,7^9,,,,8,6,55%,71% (29/41),59% (20/34),60% (3/5),24% (9/38),58% (22/38),30% (3/10),5,65% (49/75),41% (31/76),53% (80/151),3,82% (9/11),30% (3/10),57% (12/21),"['1', '1', '5', '3']","['4', '3']",[],[],[],1.27
ATP - SINGLES :  Newport (USA),grass,header
18.07. 22:35,Paire B.,1,6,5,4,,,2,9,52%,72% (36/50),46% (21/46),50% (5/10),26% (14/54),55% (26/47),57% (4/7),38,32,65% (26/40),6,59% (57/96),40% (40/101),49% (97/197),3,69% (11/16),25% (4/16),47% (15/32),"['5', '3', '6', '4']","['4', '4']","['2', '0']",[],[],1.77
18.07. 22:35,Giron M.,2,4,7,6,,,8,4,53%,74% (40/54),45% (21/47),43% (3/7),28% (14/50),54% (25/46),50% (5/10),28,5,45% (9/20),5,60% (61/101),41% (39/96),51% (100/197),5,75% (12/16),31% (5/16),53% (17/32),"['4', '5']","['3', '2', '6', '5']","['3', '4', '5', '4']",[],[],2.06
16.07. 23:10,Paire B.,2,6,3,7^7,,,9,12,56%,76% (41/54),38% (16/42),62% (8/13),31% (20/65),61% (19/31),63% (5/8),48,30,67% (29/43),6,59% (57/96),41% (39/96),50% (96/192),3,67% (10/15),33% (5/15),50% (15/30),"['1', '0', '3', '0', '6', '3']",[],"['1', '0', '4', '3']",[],[],3.51
16.07. 23:10,Svajda Z.,1,3,6,6^4,,,1,7,68%,69% (45/65),39% (12/31),38% (3/8),24% (13/54),62% (26/42),38% (5/13),17,21,55% (12/22),6,59% (57/96),41% (39/96),50% (96/192),3,67% (10/15),33% (5/15),50% (15/30),"['1', '3']","['1', '0', '6', '3']","['3', '3', '5', '5']",[],[],1.31
CHALLENGER MEN - SINGLES :  Trieste (Italy),clay,header
10.07. 20:40,Paire B.,1,2,6,6^4,,,4,10,34%,78% (25/32),49% (31/63),60% (6/10),31% (16/52),39% (16/41),60% (3/5),7,59% (56/95),34% (32/93),47% (88/188),3,73% (11/15),20% (3/15),47% (14/30),[],"['6', '4']","['2', '2', '5', '5']",[],[],1.59
10.07. 20:40,Pecci A.,2,6,4,7^7,,,5,3,56%,69% (36/52),61% (25/41),40% (2/5),22% (7/32),51% (32/63),40% (4/10),15,66% (61/93),41% (39/95),53% (100/188),5,80% (12/15),27% (4/15),53% (16/30),"['3', '2', '5', '2']",[],"['2', '1', '4', '3']",[],[],2.28
CHALLENGER MEN - SINGLES :  Modena (Italy),clay,header
02.07. 21:10,Paire B.,0,5,5,,,,3,6,52%,69% (24/35),44% (14/32),43% (3/7),28% (13/46),48% (12/25),29% (2/7),8,57% (38/67),35% (25/71),46% (63/138),2,67% (8/12),17% (2/12),42% (10/24),"['5', '5']","['5', '5']",[],[],[],2.80
02.07. 21:10,Gomez F. A.,2,7,7,,,,6,5,65%,72% (33/46),52% (13/25),71% (5/7),31% (11/35),56% (18/32),57% (4/7),9,65% (46/71),43% (29/67),54% (75/138),4,83% (10/12),33% (4/12),58% (14/24),"['5', '4', '6', '5']","['1', '0', '6', '5']",[],[],[],1.41
ATP - SINGLES :  Wimbledon (United Kingdom) - Qualification,grass,header
24.06. 18:50,Paire B.,0,4,1,,,,7,8,57%,67% (24/36),33% (9/27),60% (6/10),14% (5/36),67% (10/15),33% (1/3),20,32,70% (14/20),6,52% (33/63),29% (15/51),42% (48/114),3,50% (4/8),11% (1/9),29% (5/17),"['2', '1']",[],[],[],[],2.98
24.06. 18:50,Moreno De Alboran N.,2,6,6,,,,9,4,71%,86% (31/36),33% (5/15),67% (2/3),33% (12/36),67% (18/27),40% (4/10),20,16,81% (13/16),7,71% (36/51),48% (30/63),58% (66/114),5,89% (8/9),50% (4/8),71% (12/17),"['3', '3', '6', '4']","['3', '1', '5', '1']",[],[],[],1.38
ATP - SINGLES :  French Open (France) - Qualification,clay,header
20.05. 22:40,Paire B.,0,1,4,,,,5,9,48%,68% (17/25),33% (9/27),44% (4/9),14% (4/28),54% (7/13),100% (1/1),17,23,44% (4/9),8,50% (26/52),27% (11/41),40% (37/93),2,44% (4/9),13% (1/8),29% (5/17),[],"['1', '0']",[],[],[],2.73
20.05. 22:40,Kovalik J.,2,6,6,,,,4,3,68%,86% (24/28),46% (6/13),0% (0/1),32% (8/25),67% (18/27),56% (5/9),16,9,100% (7/7),6,73% (30/41),50% (26/52),60% (56/93),6,88% (7/8),56% (5/9),71% (12/17),"['2', '1', '4', '1', '6', '1']","['2', '2', '6', '4']",[],[],[],1.44
CHALLENGER MEN - SINGLES :  Madrid (Spain),clay,header
09.04. 21:00,Roca Batalla O.,1,4,6,4,,,4,1,70%,75% (41/55),50% (12/24),67% (4/6),21% (7/34),52% (16/31),60% (3/5),5,68% (52/77),35% (23/65),53% (75/142),4,85% (11/13),25% (3/12),56% (14/25),[],"['2', '0', '4', '0']","['3', '2']",[],[],1.79
09.04. 21:00,Paire B.,1,6,3,2,,,4,7,52%,79% (27/34),48% (15/31),40% (2/5),25% (14/55),50% (12/24),33% (2/6),6,65% (42/65),32% (25/77),47% (67/142),3,75% (9/12),15% (2/13),44% (11/25),"['4', '3']","['1', '4']",[],[],[],1.88
ATP - SINGLES :  Houston (USA),clay,header
02.04. 22:40,Paire B.,0,6^13,4,,,,8,9,59%,72% (38/53),41% (15/37),79% (11/14),30% (18/60),57% (17/30),25% (2/8),6,59% (53/90),40% (36/91),49% (89/181),3,73% (8/11),18% (2/11),45% (10/22),"['1', '0']","['3', '5']",[],[],[],2.63
02.04. 22:40,Galan D. E.,2,7^15,6,,,,7,2,67%,70% (42/60),43% (13/30),75% (6/8),28% (15/53),59% (22/37),21% (3/14),6,60% (55/91),41% (37/90),51% (92/181),5,82% (9/11),27% (3/11),55% (12/22),"['2', '2']","['2', '1', '4', '1']",[],[],[],1.50
ATP - SINGLES :  Miami (USA) - Qualification,hard,header
19.03. 01:40,Paire B.,0,1,6^2,,,,4,2,62%,59% (24/41),52% (13/25),63% (5/8),21% (9/43),25% (3/12),50% (1/2),14,13,67% (10/15),4,56% (37/66),22% (12/55),40% (49/121),2,67% (6/9),10% (1/10),37% (7/19),[],"['3', '1']",[],[],[],3.80
19.03. 01:40,Klein L.,2,6,7^7,,,,5,0,78%,79% (34/43),75% (9/12),50% (1/2),41% (17/41),48% (12/25),38% (3/8),25,7,67% (16/24),6,78% (43/55),44% (29/66),60% (72/121),3,90% (9/10),33% (3/9),63% (12/19),"['2', '0', '5', '1']","['2', '3']",[],[],[],1.27
CHALLENGER MEN - SINGLES :  Phoenix (USA),hard,header
14.03. 23:40,Paire B.,0,2,,,,,1,4,48%,70% (7/10),18% (2/11),50% (2/4),36% (4/11),20% (1/5),50% (1/2),3,43% (9/21),31% (5/16),38% (14/37),2,33% (1/3),33% (1/3),33% (2/6),"['1', '0']",[],[],[],[],4.06
14.03. 23:40,Borges N.,0,4,,,,,1,0,69%,64% (7/11),80% (4/5),50% (1/2),30% (3/10),82% (9/11),50% (2/4),9,69% (11/16),57% (12/21),62% (23/37),4,67% (2/3),67% (2/3),67% (4/6),"['2', '2', '4', '2']",[],[],[],[],1.22
13.03. 10:25,Paire B.,2,5,6,6,,,9,4,44%,82% (31/38),57% (28/49),67% (6/9),30% (18/60),54% (21/39),56% (5/9),10,68% (60/88),39% (39/99),53% (99/187),4,80% (12/15),31% (5/16),55% (17/31),"['1', '0', '4', '3']","['4', '3']","['4', '3', '6', '3']",[],[],2.69
13.03. 10:25,Medjedovic H.,1,7,4,3,,,8,5,61%,70% (42/60),46% (18/39),44% (4/9),18% (7/38),43% (21/49),33% (3/9),8,61% (60/99),32% (28/88),47% (88/187),5,69% (11/16),20% (3/15),45% (14/31),"['3', '3', '5', '5', '7', '5']",[],[],[],[],1.46
ATP - SINGLES :  Indian Wells (USA) - Qualification,hard,header
05.03. 01:10,Paire B.,0,6^5,3,,,,9,7,41%,81% (29/36),31% (16/51),62% (8/13),32% (14/44),59% (17/29),50% (3/6),39,39,64% (23/36),7,52% (45/87),42% (31/73),48% (76/160),3,55% (6/11),30% (3/10),43% (9/21),"['1', '2', '3', '4', '6', '5']",[],[],[],[],2.58
05.03. 01:10,Molcan A.,2,7^7,6,,,,0,5,60%,68% (30/44),41% (12/29),50% (3/6),19% (7/36),69% (35/51),38% (5/13),16,19,53% (8/15),6,58% (42/73),48% (42/87),53% (84/160),4,70% (7/10),45% (5/11),57% (12/21),"['2', '0', '3', '1', '6', '6']","['1', '0', '6', '3']",[],[],[],1.50
CHALLENGER MEN - SINGLES :  Lille (France),hard,header
29.02. 00:50,Paire B.,1,4,7,3,,,5,5,56%,71% (39/55),52% (23/44),50% (3/6),25% (14/55),40% (14/35),20% (1/5),6,63% (62/99),31% (28/90),48% (90/189),3,81% (13/16),7% (1/15),45% (14/31),[],"['7', '5']",[],[],[],2.12
29.02. 00:50,Blockx A.,2,6,5,6,,,5,2,61%,75% (41/55),60% (21/35),80% (4/5),29% (16/55),48% (21/44),50% (3/6),8,69% (62/90),37% (37/99),52% (99/189),3,93% (14/15),19% (3/16),55% (17/31),"['4', '3']",[],"['3', '2', '6', '3']",[],[],1.69
CHALLENGER MEN - SINGLES :  Pau (France),hard,header
23.02. 00:35,Paire B.,0,0,6^3,,,,2,7,44%,56% (20/36),44% (20/45),72% (13/18),19% (7/36),53% (16/30),33% (2/6),6,49% (40/81),35% (23/66),43% (63/147),4,44% (4/9),22% (2/9),33% (6/18),[],"['2', '3', '4', '3']",[],[],[],1.84
23.02. 00:35,Virtanen O.,2,6,7^7,,,,7,5,55%,81% (29/36),47% (14/30),67% (4/6),44% (16/36),56% (25/45),28% (5/18),9,65% (43/66),51% (41/81),57% (84/147),7,78% (7/9),56% (5/9),67% (12/18),"['2', '0', '4', '0', '6', '0']","['3', '1', '5', '5']",[],[],[],1.90
22.02. 00:00,Paire B.,2,6,6,,,,13,2,55%,86% (25/29),58% (14/24),50% (1/2),42% (20/48),67% (14/21),40% (4/10),8,74% (39/53),49% (34/69),60% (73/122),3,89% (8/9),44% (4/9),67% (12/18),"['2', '1']","['1', '0', '2', '1', '5', '2']",[],[],[],1.74
22.02. 00:00,Choinski J.,0,4,2,,,,2,0,70%,58% (28/48),33% (7/21),60% (6/10),14% (4/29),42% (10/24),50% (1/2),4,51% (35/69),26% (14/53),40% (49/122),1,56% (5/9),11% (1/9),33% (6/18),[],"['1', '1']",[],[],[],2.02
CHALLENGER MEN - SINGLES :  Cherbourg (France),hard,header
15.02. 21:10,Paire B.,0,1,4,,,,3,1,54%,59% (16/27),48% (11/23),33% (2/6),22% (8/37),55% (6/11),100% (1/1),7,54% (27/50),29% (14/48),42% (41/98),2,50% (4/8),11% (1/9),29% (5/17),[],"['3', '5']",[],[],[],1.99
15.02. 21:10,Martineau M.,2,6,6,,,,8,2,77%,78% (29/37),45% (5/11),0% (0/1),41% (11/27),52% (12/23),67% (4/6),9,71% (34/48),46% (23/50),58% (57/98),5,89% (8/9),50% (4/8),71% (12/17),"['2', '0', '4', '0']","['1', '0', '5', '2']",[],[],[],1.76
14.02. 23:10,Paire B.,2,7,6,,,,11,2,63%,82% (37/45),50% (13/26),100% (3/3),19% (6/31),42% (11/26),50% (2/4),10,70% (50/71),30% (17/57),52% (67/128),3,100% (11/11),18% (2/11),59% (13/22),"['6', '5']","['4', '3']",[],[],[],2.23
14.02. 23:10,Mpetshi Perricard G.,0,5,4,,,,9,3,54%,81% (25/31),58% (15/26),50% (2/4),18% (8/45),50% (13/26),0% (0/3),5,70% (40/57),30% (21/71),48% (61/128),1,82% (9/11),0% (0/11),41% (9/22),[],[],[],[],[],1.62
ATP - SINGLES :  Montpellier (France),hard,header
01.02. 00:00,Paire B.,0,1,4,,,,6,2,61%,68% (19/28),39% (7/18),0% (0/3),29% (13/45),44% (8/18),0% (0/1),4,57% (26/46),33% (21/63),43% (47/109),1,63% (5/8),0% (0/9),29% (5/17),[],[],[],[],[],2.42
01.02. 00:00,Mayot H.,2,6,6,,,,4,3,71%,71% (32/45),56% (10/18),100% (1/1),32% (9/28),61% (11/18),100% (3/3),4,67% (42/63),43% (20/46),57% (62/109),5,100% (9/9),38% (3/8),71% (12/17),"['2', '0', '5', '1']","['1', '0']",[],[],[],1.58
29.01. 23:40,Paire B.,2,2,7^7,6,,,8,4,59%,78% (49/63),32% (14/44),50% (4/8),27% (17/62),59% (22/37),43% (3/7),7,59% (63/107),39% (39/99),50% (102/206),4,73% (11/15),21% (3/14),48% (14/29),[],"['1', '0']","['2', '0', '5', '3']",[],[],3.74
29.01. 23:40,Murray A.,1,6,6^5,3,,,13,2,63%,73% (45/62),41% (15/37),57% (4/7),22% (14/63),68% (30/44),50% (4/8),6,61% (60/99),41% (44/107),50% (104/206),3,79% (11/14),27% (4/15),52% (15/29),"['2', '0', '6', '2']","['4', '4']","['1', '2']",[],[],1.29
CHALLENGER MEN - SINGLES :  Ottignies-Louvain-la-Neuve (Belgium),hard,header
25.01. 02:00,Paire B.,1,6,0,1,,,4,4,49%,72% (26/36),34% (13/38),55% (6/11),30% (13/43),42% (11/26),10% (1/10),8,53% (39/74),35% (24/69),44% (63/143),3,55% (6/11),9% (1/11),32% (7/22),"['3', '1']",[],[],[],[],2.79
25.01. 02:00,Riedi L.,2,3,6,6,,,1,2,62%,70% (30/43),58% (15/26),90% (9/10),28% (10/36),66% (25/38),45% (5/11),7,65% (45/69),47% (35/74),56% (80/143),9,91% (10/11),45% (5/11),68% (15/22),[],"['2', '0', '4', '0', '6', '0']","['2', '0', '5', '1']",[],[],1.41
CHALLENGER MEN - SINGLES :  Tenerife (Spain),hard,header
16.01. 23:10,Paire B.,1,3,7,2,,,6,6,54%,74% (35/47),35% (14/40),45% (5/11),31% (16/52),52% (25/48),44% (4/9),6,56% (49/87),41% (41/100),48% (90/187),3,57% (8/14),27% (4/15),41% (12/29),"['1', '0', '3', '0']","['3', '1', '7', '5']",[],[],[],1.63
16.01. 23:10,Blancaneaux G.,2,6,5,6,,,1,2,52%,69% (36/52),48% (23/48),56% (5/9),26% (12/47),65% (26/40),55% (6/11),6,59% (59/100),44% (38/87),52% (97/187),6,73% (11/15),43% (6/14),59% (17/29),"['1', '3', '3', '3', '5', '3']","['3', '4']","['1', '0', '4', '1']",[],[],2.21
ATP - SINGLES :  Australian Open (Australia) - Qualification,hard,header
09.01. 09:40,Paire B.,0,6^6,4,,,,5,5,49%,82% (27/33),41% (14/34),40% (2/5),27% (15/55),69% (9/13),67% (2/3),25,45,55% (16/29),8,61% (41/67),35% (24/68),48% (65/135),3,73% (8/11),18% (2/11),45% (10/22),"['2', '3']","['3', '1']",[],[],[],1.50
09.01. 09:40,Marie J.,2,7^8,6,,,,0,1,81%,73% (40/55),31% (4/13),33% (1/3),18% (6/33),59% (20/34),60% (3/5),11,15,69% (9/13),9,65% (44/68),39% (26/67),52% (70/135),5,82% (9/11),27% (3/11),55% (12/22),"['3', '1']","['3', '4', '5', '4']",[],[],[],2.55
CHALLENGER MEN - SINGLES :  Noumea (New Caledonia),hard,header
04.01. 16:05,Paire B.,0,2,1,,,,1,7,47%,70% (19/27),30% (9/30),64% (7/11),19% (5/27),36% (5/14),0% (0/0),4,49% (28/57),24% (10/42),38% (38/99),1,43% (3/7),0% (0/8),20% (3/15),[],[],[],[],[],2.88
04.01. 16:05,Cazaux A.,2,6,6,,,,5,1,66%,81% (22/27),64% (9/14),0% (0/0),30% (8/27),70% (21/30),36% (4/11),5,76% (32/42),51% (29/57),62% (61/99),7,100% (8/8),57% (4/7),80% (12/15),"['4', '2', '6', '2']","['2', '0', '5', '1']",[],[],[],1.38
03.01. 15:15,Paire B.,2,4,6,6,,,12,5,58%,86% (36/42),53% (16/30),80% (4/5),38% (33/86),62% (23/37),16% (4/25),9,72% (52/72),46% (56/123),55% (108/195),5,92% (12/13),31% (4/13),62% (16/26),[],"['2', '1', '4', '1']","['2', '1', '5', '2']",[],[],1.23
03.01. 15:15,Sinclair C.,1,6,2,2,,,13,3,70%,62% (53/86),38% (14/37),84% (21/25),14% (6/42),47% (14/30),20% (1/5),7,54% (67/123),28% (20/72),45% (87/195),3,69% (9/13),8% (1/13),38% (10/26),"['6', '4']",[],[],[],[],3.92
01.01. 15:15,Paire B.,2,7,3,6,,,6,5,54%,75% (40/53),51% (23/45),75% (9/12),34% (28/82),63% (25/40),21% (4/19),7,62% (55/89),46% (51/112),53% (106/201),3,77% (10/13),31% (4/13),54% (14/26),"['6', '5']","['1', '2']","['2', '0', '4', '2']",[],[],1.81
01.01. 15:15,Blancaneaux G.,1,5,6,3,,,4,4,67%,66% (54/82),38% (15/40),79% (15/19),25% (13/53),49% (22/45),25% (3/12),5,54% (61/112),38% (34/89),47% (95/201),2,69% (9/13),23% (3/13),46% (12/26),[],"['2', '0', '3', '1']","['2', '3']",[],[],1.93
CHALLENGER MEN - SINGLES :  Maia (Portugal),clay,header
03.12.2023,Paire B.,0,1,4,,,,4,2,57%,59% (19/32),33% (8/24),33% (2/6),25% (8/32),40% (6/15),100% (1/1),5,48% (27/56),30% (14/47),40% (41/103),3,50% (4/8),11% (1/9),29% (5/17),[],"['3', '5']",[],[],[],2.69
03.12.2023,Borges N.,2,6,6,,,,4,0,68%,75% (24/32),60% (9/15),0% (0/1),41% (13/32),67% (16/24),67% (4/6),11,70% (33/47),52% (29/56),60% (62/103),5,89% (8/9),50% (4/8),71% (12/17),"['3', '1', '5', '1']","['2', '1', '4', '1']",[],[],[],1.45
02.12.2023,Paire B.,2,6,7,,,,5,8,50%,72% (23/32),50% (16/32),50% (2/4),44% (23/52),55% (18/33),28% (5/18),8,61% (39/64),48% (41/85),54% (80/149),4,80% (8/10),50% (5/10),65% (13/20),"['1', '0', '3', '0']","['1', '0', '4', '5', '6', '5']",[],[],[],1.57
02.12.2023,Janvier M.,0,2,5,,,,1,7,61%,56% (29/52),45% (15/33),72% (13/18),28% (9/32),50% (16/32),50% (2/4),10,52% (44/85),39% (25/64),46% (69/149),3,50% (5/10),20% (2/10),35% (7/20),[],"['2', '2', '5', '3']",[],[],[],2.35
01.12.2023,Paire B.,2,3,6,6,,,4,7,55%,76% (41/54),42% (19/45),70% (7/10),47% (29/62),50% (18/36),38% (5/13),7,61% (60/99),48% (47/98),54% (107/197),5,77% (10/13),36% (5/14),56% (15/27),[],"['5', '3']","['1', '0', '2', '3', '4', '3', '6', '3']",[],[],2.19
01.12.2023,Ymer E.,1,6,3,3,,,2,5,63%,53% (33/62),50% (18/36),62% (8/13),24% (13/54),58% (26/45),30% (3/10),5,52% (51/98),39% (39/99),46% (90/197),3,64% (9/14),23% (3/13),44% (12/27),"['5', '3']",[],"['1', '1', '3', '1']",[],[],1.65
29.11.2023,Paire B.,2,6^7,6,6,,,10,8,49%,76% (35/46),42% (20/48),20% (1/5),41% (28/69),61% (23/38),47% (7/15),6,59% (55/94),48% (51/107),53% (106/201),5,73% (11/15),47% (7/15),60% (18/30),"['2', '1', '5', '4']","['3', '1', '5', '3']","['1', '0', '4', '3', '6', '3']",[],[],1.41
29.11.2023,Faria J.,1,7^9,3,3,,,4,4,64%,59% (41/69),39% (15/38),53% (8/15),24% (11/46),58% (28/48),80% (4/5),8,52% (56/107),41% (39/94),47% (95/201),3,53% (8/15),27% (4/15),40% (12/30),"['4', '4', '5', '5']","['2', '3']","['2', '2']",[],[],2.78
27.11.2023,Paire B.,2,6,6,,,,5,5,50%,73% (27/37),54% (20/37),89% (8/9),43% (16/37),55% (11/20),67% (4/6),10,64% (47/74),47% (27/57),56% (74/131),5,89% (8/9),44% (4/9),67% (12/18),"['2', '1', '4', '1']","['1', '0', '4', '1']",[],[],[],1.27
27.11.2023,Vale D.,0,2,4,,,,2,2,65%,57% (21/37),45% (9/20),33% (2/6),27% (10/37),46% (17/37),11% (1/9),5,53% (30/57),36% (27/74),44% (57/131),2,56% (5/9),11% (1/9),33% (6/18),[],"['2', '4']",[],[],[],3.56
CHALLENGER MEN - SINGLES :  Drummondville (Canada),hard,header
16.11.2023,Paire B.,0,1,6^4,,,,10,7,57%,79% (30/38),41% (12/29),78% (7/9),30% (15/50),24% (6/25),0% (0/6),4,63% (42/67),28% (21/75),44% (63/142),1,78% (7/9),0% (0/10),37% (7/19),[],[],[],[],[],2.10
16.11.2023,Sousa J.,2,6,7^7,,,,3,0,67%,70% (35/50),76% (19/25),100% (6/6),21% (8/38),59% (17/29),22% (2/9),6,72% (54/75),37% (25/67),56% (79/142),3,100% (10/10),22% (2/9),63% (12/19),"['2', '0', '5', '1']",[],[],[],[],1.69
14.11.2023,Paire B.,2,6,6,,,,8,4,50%,86% (25/29),55% (16/29),75% (3/4),30% (9/30),53% (10/19),100% (3/3),8,71% (41/58),39% (19/49),56% (60/107),3,90% (9/10),33% (3/9),63% (12/19),"['2', '0', '5', '1']","['4', '3']",[],[],[],1.13
14.11.2023,Aguilar J. C. M.,0,3,4,,,,3,0,61%,70% (21/30),47% (9/19),0% (0/3),14% (4/29),45% (13/29),25% (1/4),5,61% (30/49),29% (17/58),44% (47/107),2,67% (6/9),10% (1/10),37% (7/19),"['2', '5']",[],[],[],[],5.39
CHALLENGER MEN - SINGLES :  Calgary (Canada),hard,header
08.11.2023,Paire B.,1,3,7^7,3,,,21,12,48%,85% (41/48),29% (15/51),71% (12/17),26% (15/57),51% (22/43),38% (3/8),6,57% (56/99),37% (37/100),47% (93/199),3,64% (9/14),19% (3/16),40% (12/30),[],"['2', '2', '6', '6']","['2', '3']",[],[],2.15
08.11.2023,Kasnikowski M.,2,6,6^3,6,,,6,8,57%,74% (42/57),49% (21/43),63% (5/8),15% (7/48),71% (36/51),29% (5/17),7,63% (63/100),43% (43/99),53% (106/199),3,81% (13/16),36% (5/14),60% (18/30),"['3', '1']","['1', '0', '6', '5']","['2', '0', '5', '3']",[],[],1.64
CHALLENGER MEN - SINGLES :  Charlottesville (USA),hard,header
04.11.2023,Paire B.,0,6^5,2,,,,11,8,57%,70% (32/46),40% (14/35),70% (7/10),30% (16/53),42% (10/24),13% (1/8),5,57% (46/81),33% (26/78),45% (72/159),3,70% (7/10),10% (1/10),40% (8/20),"['3', '4']",[],[],[],[],2.04
04.11.2023,Quinn E.,2,7^7,6,,,,5,3,69%,70% (37/53),58% (14/24),88% (7/8),30% (14/46),60% (21/35),30% (3/10),7,67% (52/78),43% (35/81),55% (87/159),3,90% (9/10),30% (3/10),60% (12/20),"['3', '1']","['2', '1', '5', '2']",[],[],[],1.74
01.11.2023,Paire B.,2,7^7,6,,,,6,4,44%,70% (21/30),55% (21/38),33% (1/3),48% (21/44),49% (18/37),31% (4/13),6,62% (42/68),48% (39/81),54% (81/149),4,80% (8/10),40% (4/10),60% (12/20),"['2', '0']","['1', '0', '3', '0', '4', '1']",[],[],[],1.68
01.11.2023,King D.,0,6^3,2,,,,1,5,54%,52% (23/44),51% (19/37),69% (9/13),30% (9/30),45% (17/38),67% (2/3),5,52% (42/81),38% (26/68),46% (68/149),3,60% (6/10),20% (2/10),40% (8/20),"['4', '5']","['1', '3']",[],[],[],2.12
CHALLENGER MEN - SINGLES :  Brest (France),hard,header
