Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,234/157,178/121,35/19,21/17,-,-
2024,9/6,9/6,-,-,-,-
2023,28/26,24/22,-,4/4,-,-
2022,35/33,27/27,5/2,3/4,-,-
2021,26/13,22/11,2/1,2/1,-,-
2020,9/6,5/4,-,4/2,-,-
2019,35/5,25/3,10/2,-,-,-
2018,21/12,12/6,6/4,3/2,-,-
2017,20/9,16/7,4/2,-,-,-
2016,20/18,10/9,7/6,3/3,-,-
2015,19/16,16/13,1/2,2/1,-,-
2014,12/11,12/11,-,-,-,-
2013,0/1,0/1,-,-,-,-
2012,0/1,0/1,-,-,-,-
