Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,23/19,13/11,6/4,4/4,-,-
2024,4/5,4/5,-,-,-,-
2023,9/7,3/4,6/3,-,-,-
2022,9/6,5/1,0/1,4/4,-,-
2021,1/1,1/1,-,-,-,-
