Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds

ITF MEN - SINGLES M25 Klosters (Switzerland),clay,header
ITF MEN - SINGLES M25 Muttenz (Switzerland),clay,header
ITF MEN - SINGLES M15 Uslar (Germany),clay,header
ITF MEN - SINGLES M25 Klosters (Switzerland),clay,header
26.06.2024,Berrut A.,0,,,,,,[],[],[],[],[],0
26.06.2024,Loof T.,2,,,,,,[],[],[],[],[],0
ITF MEN - SINGLES M15 Monastir 14 (Tunisia),hard,header
03.04.2024,Berrut A.,0,,,,,,[],[],[],[],[],0
03.04.2024,Zhu M.,2,,,,,,[],[],[],[],[],0
ITF MEN - SINGLES M25 Trimbach (Switzerland),hard,header
12.03.2024,Berrut A.,0,,,,,,[],[],[],[],[],0
12.03.2024,Serafini M.,2,,,,,,[],[],[],[],[],0
ITF MEN - SINGLES M25 Monastir 10 (Tunisia),hard,header
30.11.2023,Berrut A.,1,,,,,,[],[],[],[],[],0
30.11.2023,Bobrov B.,2,,,,,,[],[],[],[],[],0
29.11.2023,Berrut A.,2,,,,,,[],[],[],[],[],0
29.11.2023,Bojicic Ono L.,0,,,,,,[],[],[],[],[],0
ITF MEN - SINGLES M25 Sion (Switzerland),clay,header
30.08.2023,Berrut A.,1,,,,,,[],[],[],[],[],0
30.08.2023,Lopez N.,2,,,,,,[],[],[],[],[],0
CHALLENGER MEN - SINGLES Biel (Switzerland) - Qualification,hard,header
19.03.2023,Berrut A.,0,,,,,,0,3,68%,55% (24/44),33% (7/21),33% (2/6),25% (6/24),40% (10/25),33% (1/3),49% (28/57),33% (16/49),42% (44/106),38% (3/8),13% (1/8),25% (4/16),[],[],[],[],[],0
19.03.2023,Cukierman D.,2,,,,,,1,3,49%,75% (18/24),60% (15/25),67% (2/3),45% (20/44),67% (14/21),67% (4/6),67% (33/49),51% (29/57),58% (62/106),88% (7/8),63% (5/8),75% (12/16),[],[],[],[],[],0
