Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,76/48,6/2,60/43,-,-,10/3
2024,15/9,-,9/9,-,-,6/0
2023,15/10,-,15/9,-,-,0/1
2022,24/11,-,20/9,-,-,4/2
2021,9/8,-,9/8,-,-,-
2020,6/3,6/2,0/1,-,-,-
2019,5/4,-,5/4,-,-,-
2018,2/3,-,2/3,-,-,-
