Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,19/11,4/3,1/1,1/1,-,13/6
2024,4/2,4/2,-,-,-,-
2023,15/9,0/1,1/1,1/1,-,13/6
