Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,76/74,37/33,39/38,0/3,-,-
2024,9/8,2/2,7/6,-,-,-
2023,25/19,15/11,10/8,-,-,-
2022,26/23,18/15,8/7,0/1,-,-
2021,12/21,2/5,10/14,0/2,-,-
2020,4/3,-,4/3,-,-,-
