Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,139/68,52/28,60/28,23/12,-,4/0
2024,22/13,8/7,10/4,4/2,-,-
2023,41/17,5/5,31/11,1/1,-,4/0
2022,13/4,10/0,2/3,1/1,-,-
2021,28/18,4/7,16/8,8/3,-,-
2020,17/9,8/3,1/2,8/4,-,-
2019,6/5,5/4,-,1/1,-,-
2018,12/2,12/2,-,-,-,-
