Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,410/262,219/136,126/76,56/35,8/14,1/1
2024,23/28,17/18,5/9,-,1/1,-
2023,32/32,20/11,8/13,2/4,1/3,1/1
2022,36/31,24/12,10/14,0/1,2/4,-
2021,51/28,38/21,7/3,5/2,1/2,-
2020,44/23,29/12,12/7,3/4,-,-
2019,55/24,25/12,19/8,11/4,-,-
2018,7/2,-,7/2,-,-,-
2017,47/23,3/5,27/7,14/7,3/4,-
2016,69/26,30/15,20/4,19/7,-,-
2015,20/29,14/19,5/7,1/3,-,-
2014,24/14,18/11,6/2,0/1,-,-
2013,2/2,1/0,-,1/2,-,-
